"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License","Online Date",Issue Date,"Meeting Date","Publisher",Document Identifier
"Flexible Baseband Analog Circuits for Software-Defined Radio Front-Ends","V. Giannini; J. Craninckx; S. D'Amico; A. Baschirotto","IMEC, Leuven; IMEC, Leuven; NA; NA","IEEE Journal of Solid-State Circuits","","2007","42","7","1501","1512","This paper presents a novel approach to design a digitally programmable low pass filter (LPF) and variable gain amplifier (VGA) intended for a software-defined radio (SDR) front-end. These flexible analog circuits are driven by a network-on-chip (NoC) that is able to set performance parameters like cut-off frequency, selectivity, noise, and gain guaranteeing at any time a near-optimal power/performance trade-off. A design approach is proposed to tackle the challenges imposed by flexibility in analog design. A silicon prototype is realized in 0.13-mum CMOS technology with 1.2-V supply voltage to prove the validity of the proposed solution. The LPF provides a frequency tuning range between 0.35 MHz and 23.5 MHz with an adaptive integrated noise level between 85 muVrms and 163 muVrms whereby the power consumption conveniently varies from 0.72 mW to 21.6 mW according to the required performance. The VGA is made up of two cascaded gain stages and provides a gain range from about 0 dB to 39 dB with a reconfigurable power/bandwidth.","1558-173X","","10.1109/JSSC.2007.899103","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4261008","Active-$G_{m}$ -RC;CMOS analog integrated circuits;continuous-time filters;direct conversion;programmable filters;programmable op-amps;Rauch;single amplifier biquadratic cells;software-defined radio;variable gain amplifier","Baseband;Analog circuits;Network-on-a-chip;CMOS technology;Low pass filters;Radiofrequency amplifiers;Cutoff frequency;Circuit noise;Performance gain;Silicon","amplifiers;CMOS analogue integrated circuits;digital filters;integrated circuit noise;low-pass filters;network-on-chip;programmable filters;silicon;software radio;tuning","adaptive integrated noise;frequency tuning;CMOS technology;silicon prototype;optimal power-performance trade-off;cut-off frequency;network-on-chip;variable gain amplifier;digitally programmable low pass filter;software-defined radio front-ends;flexible baseband analog circuits;voltage 1.2 V;frequency 0.35 MHz to 23.5 MHz;size 0.13 mum;Si","","108","","30","","","","","IEEE","IEEE Journals"
"Polymeric HVDC Cable Design and Space Charge Accumulation. Part 1: Insulation/Semicon Interface","D. Fabiani; G. C. Montanari; C. Laurent; G. Teyssedre; P. H. F. Morshuis; R. Bodega; L. A. Dissado; A. Campus; U. H. Nilsson","Univ of Bologna, Bologna; Univ of Bologna, Bologna; NA; NA; NA; NA; NA; NA; NA","IEEE Electrical Insulation Magazine","","2007","23","6","11","19","From theory and experiments, it can be deduced that materials for DC applications should not accumulate a large amount of space charge if accelerated degradation of the insulation system is to be avoided. Therefore, the characterization of DC insulation must take into account the evaluation of space charge accumulation. This cannot be done exhaustively without taking a system approach considering both the semiconductive material and the insulation, in particular, the properties of the semicon/insulation interface. The latter interface, in fact, plays a major role in space charge injection/accumulation in the insulation bulk. Having analyzed different semiconductive and insulating materials candidate for HVDC cable applications, the best solution to be exploited for HVDC cable design would be the combination showing a high threshold for space charge accumulation, a small rate of charge accumulation as a function of electric field and a small activation energy, i.e., a space charge amount less dependent on temperature. Therefore, space charge measurements will provide important information to cable material manufacturers with the aim of tailoring insulation and semicon specifically for HVDC application and, thus, improving the reliability of polymeric cables.","1558-4402","","10.1109/MEI.2007.4389975","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4389975","","Polymers;HVDC transmission;Space charge;Semiconductor materials;Cable insulation;Acceleration;Degradation;Dielectrics and electrical insulation;Temperature dependence;Current measurement","HVDC power transmission;insulating materials;power cable insulation;semiconductor materials;space charge","polymeric HVDC cable design;space charge accumulation;semicon interface;insulation system;semiconductive material;insulating materials;electric field;space charge measurements;cable material manufacturers","","122","","26","","","","","IEEE","IEEE Magazines"
"Structural Design of a CMOS Full Low Dropout Voltage Regulator","I. M. Filanovsky; M. Reja; V. Ivanov","University of Alberta, Edmonton, Canada. igor@ece.ualberta.ca; Scanimetrics, Inc., Edmonton, Canada. mreja@scanimetrics.com; Texas Instruments Inc., Tucson, AZ, USA. vivanov@ti.com","2007 14th IEEE International Conference on Electronics, Circuits and Systems","","2007","","","763","766","The paper describes structural design of a full (complete) low dropout (LDO) voltage regulator. This LDO is using the following basic subcircuits: bandgap reference (BGR), folded-cascode current operational amplifier (COA), and bias circuit. The regulator is divided in three main blocks, namely, a sub-regulator generating power supply voltage for the BGR, a scaling amplifier providing convenient reference voltage for the LDO, and the LDO itself providing the required output voltage. Each block is consisting of a COA, pass transistor and resistor and represents a dedicated feedback loop. The regulator does not require any on-chip compensation capacitors, and ensures stable operation for a very wide range of capacitive loads. The complete LDO regulator is realized in standard digital 0.13-μm CMOS process for the output voltage of 1.22 V from 1.8-3.3 V power supply.","","978-1-4244-1377-5","10.1109/ICECS.2007.4511103","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4511103","","Low voltage;Regulators;Power supplies;Photonic band gap;Operational amplifiers;Circuits;Power generation;Power amplifiers;Resistors;Feedback loop","circuit feedback;CMOS integrated circuits;operational amplifiers;power supply circuits;reference circuits;voltage regulators","structural design;CMOS full low dropout voltage regulator;subcircuits;bandgap reference;folded-cascode current operational amplifier;bias circuit;sub-regulator generating power supply voltage;scaling amplifier;reference voltage;output voltage;pass transistor;pass resistor;feedback loop;on-chip compensation capacitors;capacitive loads","","5","","8","","","","","IEEE","IEEE Conferences"
"Adaptive Dead-Time Compensation Strategy for Permanent Magnet Synchronous Motor Drive","N. Urasaki; T. Senjyu; K. Uezato; T. Funabashi","Dept. of Electr. & Electron. Eng., Ryukyus Univ., Okinawa; Dept. of Electr. & Electron. Eng., Ryukyus Univ., Okinawa; Dept. of Electr. & Electron. Eng., Ryukyus Univ., Okinawa; NA","IEEE Transactions on Energy Conversion","","2007","22","2","271","280","This paper presents an adaptive dead-time compensation strategy to obtain fundamental phase voltage for inverter-fed vector-controlled permanent magnet synchronous motor drives. A phase dead-time compensation voltage (DTCV) to compensate the disturbance voltage due to undesirable characteristics of inverter, such as dead time, turn on/off time of switching devices, and on-voltages of switching devices and diode, is transformed into q-axis DTCV in the rotor reference frame. The relationship between q-axis DTCV and a dead-time compensation time (DTCT) is investigated. DTCT is identified online by using q-axis disturbance voltage, which is estimated by a disturbance observer. The amplitude of phase DTCV is adaptively determined according to the identified DTCT. The accuracy of identified DTCT is experimentally confirmed by calculating the mean absolute percentage error (MAPE) between calculated active power and measured one. MAPE for adaptive DTCT is within 5% at any operating point and is less than that for the fixed DTCT.","1558-0059","","10.1109/TEC.2006.875469","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4207477","Dead-time compensation time (DTCT);dead time compensation voltage (DTCV);disturbance voltage;permanent magnet synchronous motor (PMSM);voltage source inverter","Permanent magnet motors;Voltage;Inverters;Frequency estimation;Delay estimation;Rotors;Diodes;Power engineering and energy;Power measurement;Synchronous motors","fault diagnosis;invertors;machine vector control;permanent magnet motors;rotors;switching convertors;synchronous motor drives","adaptive dead-time compensation voltage;permanent magnet synchronous motor drives;inverter fed vector control;disturbance voltage compensation;switching devices;rotor reference frame;dead-time compensation time;disturbance observer;mean absolute percentage error;active power","","95","","6","","","","","IEEE","IEEE Journals"
"Histogram of Gabor Phase Patterns (HGPP): A Novel Object Representation Approach for Face Recognition","B. Zhang; S. Shan; X. Chen; W. Gao","Harbin Inst. of Technol.; NA; NA; NA","IEEE Transactions on Image Processing","","2007","16","1","57","68","A novel object descriptor, histogram of Gabor phase pattern (HGPP), is proposed for robust face recognition. In HGPP, the quadrant-bit codes are first extracted from faces based on the Gabor transformation. Global Gabor phase pattern (GGPP) and local Gabor phase pattern (LGPP) are then proposed to encode the phase variations. GGPP captures the variations derived from the orientation changing of Gabor wavelet at a given scale (frequency), while LGPP encodes the local neighborhood variations by using a novel local XOR pattern (LXP) operator. They are both divided into the nonoverlapping rectangular regions, from which spatial histograms are extracted and concatenated into an extended histogram feature to represent the original image. Finally, the recognition is performed by using the nearest-neighbor classifier with histogram intersection as the similarity measurement. The features of HGPP lie in two aspects: 1) HGPP can describe the general face images robustly without the training procedure; 2) HGPP encodes the Gabor phase information, while most previous face recognition methods exploit the Gabor magnitude information. In addition, Fisher separation criterion is further used to improve the performance of HGPP by weighing the subregions of the image according to their discriminative powers. The proposed methods are successfully applied to face recognition, and the experiment results on the large-scale FERET and CAS-PEAL databases show that the proposed algorithms significantly outperform other well-known systems in terms of recognition rate","1941-0042","","10.1109/TIP.2006.884956","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4032834","Face recognition;feature extraction;Gabor;histogram;local pattern;phase pattern","Histograms;Face recognition;Frequency;Feature extraction;Robustness;Image databases;Pattern recognition;Computers;Concatenated codes;Performance evaluation","face recognition;image coding;image representation;wavelet transforms","object representation;face recognition;histogram of Gabor phase pattern;quadrant-bit codes;nonoverlapping rectangular regions;spatial histograms;Fisher separation criterion;local Gabor phase pattern;global Gabor phase pattern;Gabor wavelet;local XOR pattern operator","Algorithms;Artificial Intelligence;Biometry;Cluster Analysis;Face;Humans;Image Enhancement;Image Interpretation, Computer-Assisted;Information Storage and Retrieval;Pattern Recognition, Automated","402","","34","","","","","IEEE","IEEE Journals"
"Online Management of MicroGrid with Battery Storage Using Multiobjective Optimization","F. A. Mohamed; H. N. Koivo","Control Engineering Lab, Helsinki University of Technology, P.O. Box 5500, FIN-02015 HUT, Finland. Email: mohamed.faisal@hut.fi; Control Engineering Lab, Helsinki University of Technology, P.O. Box 5500, FIN-02015 HUT, Finland. Email: heikki.koivo@hut.fi","2007 International Conference on Power Engineering, Energy and Electrical Drives","","2007","","","231","236","This paper presents a generalized formulation for determining the optimal operating strategy and cost optimization scheme as well as reducing the emissions of a MicroGrid (MG). Multiobjective (MO) optimization is applied to the environmental economic problem of the MG. The proposed problem is formulated as a nonlinear constrained MO optimization problem Prior to the optimization, system model components taken from real manufactural data are constructed. The model takes into consideration the operation and maintenance costs as well as the reduction in emissions of NOx, SO2, and CO2. The MG considered in this paper consists of a wind turbine, a micro turbine, a diesel generator, a photovoltaic array, a fuel cell, and a battery storage. The optimization is aimed at minimizing the cost function of the system while constraining it to meet the costumer demand and safety of the system. The results demonstrate the efficiency of the proposed approach to satisfy the load and to reduce the cost and the emissions in one single run.","2155-5532","978-1-4244-0894-8","10.1109/POWERENG.2007.4380118","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4380118","microgrid;multiobjective optimization;load management;wind turbine;photovoltaic;diesel generator;(PEM) full cell;microturbine;battery storage","Battery management systems;Constraint optimization;Cost function;Wind turbines;Environmental economics;Virtual manufacturing;Photovoltaic systems;Solar power generation;Fuel cells;Fuel storage","","","","75","","21","","","","","IEEE","IEEE Conferences"
"${\cal H}_{\infty}$ Estimation for Uncertain Systems With Limited Communication Capacity","H. Gao; T. Chen","Harbin Inst. of Technol., Harbin; NA","IEEE Transactions on Automatic Control","","2007","52","11","2070","2084","This paper investigates the problem of robust Hinfin estimation for uncertain systems subject to limited communication capacity. The parameter uncertainty belongs to a given convex polytope and the communication limitations include measurement quantization, signal transmission delay, and data packet dropout, which appear typically in a network environment. The problem of Hinfin filter design is first solved for a nominal system subject to the aforementioned information limitations, which is then extended to the uncertain case based on the notion of quadratic stability. To further reduce the overdesign in the quadratic framework, this paper also proposes a parameter-dependent filter design procedure, which is much less conservative than the quadratic approach. The quadratic and parameter-dependent approaches provide alternatives for designing robust Hinfin filters with different degrees of conservativeness and computational complexity. Two examples, including a mass-spring system, are utilized to illustrate the design procedures proposed in this paper.","1558-2523","","10.1109/TAC.2007.908316","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4380502","Data packet dropout;measurement quantization;networked control systems (NCSs);robust estimation;signal transmission delay","Filtering;Nonlinear filters;Uncertain systems;Kalman filters;Space technology;Noise robustness;Quantization;Delay estimation;Equations;Aerodynamics","computational complexity;filtering theory;Hinfin control;stability;state estimation;uncertain systems","robust Hinfin estimation;uncertain systems;limited communication capacity;parameter uncertainty;convex polytope;measurement quantization;signal transmission delay;data packet dropout;Hinfin filter design;quadratic stability;parameter-dependent filter design;computational complexity;mass-spring system","","492","","45","","","","","IEEE","IEEE Journals"
"Aperture-Coupled Patch Antenna for Integration Into Wearable Textile Systems","C. Hertleer; A. Tronquo; H. Rogier; L. Vallozzi; L. Van Langenhove","Ghent Univ., Ghent; NA; NA; NA; NA","IEEE Antennas and Wireless Propagation Letters","","2007","6","","392","395","The emergence of wearable textile systems in recent years exhibited the need for wireless communication tools integratable into garments. In literature, several planar antenna designs based on textile materials have been presented, however, without an adapted feeding structure for wearable applications. An aperture-coupled patch antenna (ACPA) meets this requirement since the rigid coaxial feed is replaced by a microstrip feed line that couples its power into the antenna through an aperture in the ground plane. This letter presents the first ACPA entirely made out of textile material. The result is a highly efficient, fully flexible, and wearable antenna that is integratable into garments.","1548-5757","","10.1109/LAWP.2007.903498","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4295061","Microstrip patch antenna;smart textiles;textile antenna;wearable electronics","Patch antennas;Textiles;Clothing;Feeds;Microstrip antennas;Wireless communication;Planar arrays;Coaxial components;Aperture coupled antennas;Aperture antennas","microstrip antennas;textiles","aperture-coupled patch antenna;wearable textile systems;wireless communication;feeding structure;microstrip feed line;textile material","","125","","12","","","","","IEEE","IEEE Journals"
"Transformer-Based Dual-Mode Voltage-Controlled Oscillators","A. Bevilacqua; F. P. Pavan; C. Sandner; A. Gerosa; A. Neviani","Dipt. di Ingegneria dell'Informazione, Padova Univ.; Dipt. di Ingegneria dell'Informazione, Padova Univ.; NA; NA; NA","IEEE Transactions on Circuits and Systems II: Express Briefs","","2007","54","4","293","297","In this brief, we propose to use a transformer-based resonator to build a dual-mode oscillator, e.g., a system capable of oscillating at two different frequencies without recurring to switched inductors, switched capacitors, or varactors. The behavior of the resonator configured as a one-port and a two-port network is studied analytically, and the dependence of the quality factor on the design parameters is thoroughly explored. These results, combined with the use of traditional frequency tuning techniques, are applied to the design of a wide-band voltage-controlled oscillator (VCO) that covers the frequency range 3.6-7.8 GHz. The performance of the designed VCO, implemented in a digital 0.13-mum CMOS technology, has been studied by transistor-level and 2.5D electromagnetic simulation (Agilent Momentum). A typical phase noise performance at 1-MHz offset of -104 dBc/Hz has been predicted, while the power consumption ranges from 1 to 8 mW, depending on the VCO configuration","1558-3791","","10.1109/TCSII.2006.889734","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4155051","Feedback;microwave oscillators;reconfigurable architectures;transformers;voltage-controlled oscillators (VCOs)","Voltage-controlled oscillators;Frequency;CMOS technology;Inductors;Capacitors;Varactors;Q factor;Tuning;Wideband;Phase noise","CMOS digital integrated circuits;MMIC oscillators;resonators;transformers;voltage-controlled oscillators","dual-mode voltage-controlled oscillators;transformer-based resonator;one-port network;two-port network;quality factor;frequency tuning techniques;wide-band voltage-controlled oscillator;VCO;digital CMOS technology;2.5D electromagnetic simulation;Agilent Momentum;microwave oscillators;reconfigurable architectures;3.6 to 7.8 GHz;1 to 8 mW;0.13 micron","","84","","14","","","","","IEEE","IEEE Journals"
"Motion Coordination with Distributed Information","S. Martinez; J. Cortes; F. Bullo","NA; NA; NA","IEEE Control Systems Magazine","","2007","27","4","75","88","Motion coordination is a remarkable phenomenon in biological systems and an extremely useful tool for groups of vehicles, mobile sensors, and embedded robotic systems. For many applications, teams of mobile autonomous agents need the ability to deploy over a region, assume a specified pattern, rendezvous at a common point, or move in a synchronized manner. The objective of this article is to illustrate the use of systems theory to analyze emergent behaviors in animal groups and to design autonomous and reliable robotic networks. We present and survey some recently developed theoretical tools for modeling, analysis, and design of motion coordination algorithms in both continuous and discrete time. We pay special attention to the distributed character of coordination algorithms, the characterization of their performance, and the development of design methodologies that provide mobile networks with provably correct cooperative strategies.","1941-000X","","10.1109/MCS.2007.384124","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4272330","","Robot kinematics;Algorithm design and analysis;Biological systems;Remotely operated vehicles;Biosensors;Sensor phenomena and characterization;Sensor systems;Mobile robots;Robot sensing systems;Autonomous agents","control system synthesis;embedded systems;mobile computing;mobile robots;motion control;multi-robot systems;path planning","motion coordination algorithms;distributed information;mobile sensors;biological systems;embedded robotic systems;systems theory;animal group emergent behaviors;reliable robotic networks;mobile autonomous agents","","323","","54","","","","","IEEE","IEEE Magazines"
"Compression of Biomedical Signals With Mother Wavelet Optimization and Best-Basis Wavelet Packet Selection","L. Brechet; M. Lucas; C. Doncarli; D. Farina","Aalborg Univ., Aalborg; NA; NA; NA","IEEE Transactions on Biomedical Engineering","","2007","54","12","2186","2192","We propose a novel scheme for signal compression based on the discrete wavelet packet transform (DWPT) decompositon. The mother wavelet and the basis of wavelet packets were optimized and the wavelet coefficients were encoded with a modified version of the embedded zerotree algorithm. This signal dependant compression scheme was designed by a two-step process. The first (internal optimization) was the best basis selection that was performed for a given mother wavelet. For this purpose, three additive cost functions were applied and compared. The second (external optimization) was the selection of the mother wavelet based on the minimal distortion of the decoded signal given a fixed compression ratio. The mother wavelet was parameterized in the multiresolution analysis framework by the scaling filter, which is sufficient to define the entire decomposition in the orthogonal case. The method was tested on two sets of ten electromyographic (EMG) and ten electrocardiographic (ECG) signals that were compressed with compression ratios in the range of 50%-90%. For 90% compression ratio of EMG (ECG) signals, the percent residual difference after compression decreased from (mean ) 48.69.9% (21.58.4%) with discrete wavelet transform (DWT) using the wavelet leading to poorest performance to 28.43.0% (6.71.9%) with DWPT, with optimal basis selection and wavelet optimization. In conclusion, best basis selection and optimization of the mother wavelet through parameterization led to substantial improvement of performance in signal compression with respect to DWT and randon selection of the mother wavelet. The method provides an adaptive approach for optimal signal representation for compression and can thus be applied to any type of biomedical signal.","1558-2531","","10.1109/TBME.2007.896596","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4360002","Embedded zerotree;wavelet design;wavelet packet;Wavelet design;wavelet packet;embedded zero-tree","Wavelet packets;Discrete wavelet transforms;Electromyography;Electrocardiography;Wavelet coefficients;Signal processing;Signal design;Cost function;Distortion;Decoding","data compression;discrete wavelet transforms;medical signal processing","biomedical signal compression;mother wavelet optimization;best-basis wavelet packet selection;discrete wavelet packet transform;embedded zerotree algorithm;basis selection;electromyographic signal;electrocardiographic signal;percent residual difference;discrete wavelet transform","Algorithms;Biomedical Engineering;Data Compression;Electrocardiography;Electromyography;Information Storage and Retrieval;Reproducibility of Results;Sensitivity and Specificity;Signal Processing, Computer-Assisted","83","","21","","","","","IEEE","IEEE Journals"
"Effective Antenna Simulations using CST MICROWAVE STUDIO®","F. Hirtenfelder","CST GmbH, Bad Nauheimer Strasse 19, D-64289 Darmstadt, Germany, E-Mail: franz.hirtenfelder@cst.com","2007 2nd International ITG Conference on Antennas","","2007","","","239","239","CST MICROWAVE STUDIO reg (CST MWS) is based on the finite integration technique (FIT), a very general approach, which describes Maxwell's equations on a grid space and can be written in time domain as well as in frequency domain and is not restricted to a certain grid type. A large step forward in the area of meshing was introduced by a method called ""perfect boundary approximation (PBA)"" and it allowed a technique to represent curves and inclines very accurately within a coarse discretization. One main advantage of the time domain solver of CST MWS is that the resource requirement only scales linear with the numbers of mesh nodes and therefore the problem size. Thus it is possible to handle large radiating structures and even complete arrays with more than some hundreds of radiating elements. The ability to extract a high resolution of broadband antenna data is a result of the time domain solver's ability to define and calculate a large number of farfield monitors in one single simulation run. This represents a significant performance advantage compared to non-time domain methods which entail the simulation of a large number of discrete frequencies for the broadband data extraction. However, despite having the ability to solve a vast variety of problems, other techniques have shown advantages for certain class of problem. A frequency domain method based on hexa- and tetrahedral meshing was introduced to focus on the subset of problems where this technique excelled, e.g. in narrow band antennas, electrically smaller devices or phased array unit cells. Both solvers -time and frequency domain- are completely available on a common user-interface. Examples included and demonstrated here are UWB- antennas, RF-IDs, phased arrays and antennas based on left-handed- materials (LHM). An overview of a subset of post processing features concludes the presentation.","","978-3-00-021644-2","10.1109/INICA.2007.4353972","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4353972","","Microwave antennas;Phased arrays;Dipole antennas;Microwave theory and techniques;Frequency domain analysis;Data mining;Broadband antennas;Antenna arrays;Antenna radiation patterns;Ultra wideband antennas","broadband antennas;computational electromagnetics;frequency-domain synthesis;Maxwell equations;mesh generation;time-domain synthesis","effective antenna simulations;CST MICROWAVE STUDIO;finite integration technique;Maxwell equations;perfect boundary approximation;time domain solver;large radiating structures;broadband antenna;broadband data extraction;frequency domain solver;hexahedral meshing;tetrahedral meshing;UWB antennas;RFIDs;phased arrays;left-handed materials","","5","","","","","","","IEEE","IEEE Conferences"
"A Novel High-Efficiency Battery Charger With a Buck Zero-Voltage-Switching Resonant Converter","Y. Chuang; Y. Ke","Kun Shan Univ., Tainan; Kun Shan Univ., Tainan","IEEE Transactions on Energy Conversion","","2007","22","4","848","854","The high-frequency resonant converter has numerous well-known advantages over the traditional hard-switching converters. The most important advantage is that it offers a lower switching loss and a higher power density. Additionally, the soft-switching current waveform characterizes a lower electromagnetic interference (EMI). This study presents the circuit configuration with the least components to realize a highly efficient solar energy battery charger with a zero-voltage-switching resonant converter. The optimal values of the resonant components are determined by applying the characteristic curve and the electric functions derived from the circuit configuration. The experiment demonstrates the switching on and off of the main switches in a solar energy battery charger with a zero-voltage-switching resonant converter, wherein the switches are all operated using zero-voltage switching. The circuit efficiency in the overall charging process exceeds 80%.","1558-0059","","10.1109/TEC.2006.882416","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4358731","Battery charger;photovoltaic array;resonant converter;soft-switching;zero-voltage-switching (ZVS);Battery charger;photovoltaic array;resonant converter;soft-switching;zero-voltage-switching (ZVS)","Batteries;Resonance;Photovoltaic systems;Solar power generation;Electromagnetic interference;Circuits;Switching loss;Zero voltage switching;Power supplies;Switching frequency","battery chargers;resonant power convertors;solar cell arrays;zero voltage switching","buck zero-voltage-switching resonant converter;soft-switching current waveform;high efficiency battery charger;photovoltaic array;resonant converter;high-frequency resonant converter;solar energy battery charger;ZVS technology","","56","","5","","","","","IEEE","IEEE Journals"
"Design of Optimal High-Rank Line-of-Sight MIMO Channels","F. Bohagen; P. Orten; G. E. Oien","Oslo Univ.; Oslo Univ.; NA","IEEE Transactions on Wireless Communications","","2007","6","4","1420","1425","This paper describes a technique for realizing a high-rank channel matrix in a line-of-sight (LOS) multiple-input multiple-output (MIMO) transmission scenario. This is beneficial for systems which are unable to make use of the originally derived MIMO gain given by independent and identically distributed (i.i.d.) flat Rayleigh fading subchannels. The technique is based on optimization of antenna placement in uniform linear arrays with respect to mutual information (MI). By introducing a new and more general 3-D geometrical model than that applied in earlier work, additional insight into the optimal design parameters is gained. We also perform a novel analysis of the sensitivity of the optimal design parameters, and derive analytical expressions for the eigenvalues of the pure LOS channel matrix which are valid also when allowing for non-optimal design. Furthermore, we investigate the approximations introduced in the derivations, in order to reveal when the results are applicable. The LOS matrix is employed in a Ricean fading channel model, and performance is evaluated with respect to the average MI and the MI cumulative distribution function. Our results show that even with some deviation from the optimal design, the LOS MEMO case outperforms the i.i.d. Rayleigh case in terms of MI.","1558-2248","","10.1109/TWC.2007.348338","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4155681","","MIMO;Rayleigh channels;Linear antenna arrays;Performance analysis;Eigenvalues and eigenfunctions;Mutual information;Solid modeling;Fading;Distribution functions;Information rates","linear antenna arrays;matrix algebra;MIMO communication;Rayleigh channels;Rician channels","optimal high-rank line-of-sight MIMO channels;high-rank channel matrix;multiple-input multiple-output;flat Rayleigh fading subchannels;independent and identically distributed subchannels;antenna placement;uniform linear arrays;mutual information;3D geometrical model;Ricean fading channel model;cumulative distribution function","","156","","11","","","","","IEEE","IEEE Journals"
"A gm-Boosted Current-Reuse LNA in 0.18μm CMOS","J. S. Walling; S. Shekhar; D. J. Allstot","Dept. of Electrical Engineering, Univ. of Washington, Seattle, WA, 98195, USA; Dept. of Electrical Engineering, Univ. of Washington, Seattle, WA, 98195, USA; Dept. of Electrical Engineering, Univ. of Washington, Seattle, WA, 98195, USA","2007 IEEE Radio Frequency Integrated Circuits (RFIC) Symposium","","2007","","","613","616","Demand for fully-integrated RF circuits offering low power consumption continues to grow, along with a strong desire for high performance. In this paper a design that enhances the performance of the common-gate LNA is detailed. The noise performance is improved through the use of a gm-boosting technique, while the gain performance is improved using current-reuse techniques. The proposed solution alleviates the issues related to the common-source-common-source current-reuse topologies. The technique is validated with a design in 0.18μm CMOS, with a 5.4GHz LNA which achieves >20dB of gain, <;3dB NF and consumes only 2.7mW of power.","2375-0995","1-4244-0530-0","10.1109/RFIC.2007.380958","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4266506","Current-reuse;gm-boosting;low noise;amplifier;noise figure;transformer","Character generation;Inductors;Capacitance;Energy consumption;Performance gain;Semiconductor device noise;Noise figure;Low-noise amplifiers;Stability;Q factor","CMOS analogue integrated circuits;low noise amplifiers;radiofrequency integrated circuits","current-reuse LNA;fully-integrated RF circuits;common-gate LNA;common-source-common-source current-reuse topologies;CMOS;size 0.18 mum;frequency 5.4 GHz;power 2.7 mW","","18","","4","","","","","IEEE","IEEE Conferences"
"Polar Transmitters for Wireless Communications","J. Groe","Sequoia Commun., San Diego","IEEE Communications Magazine","","2007","45","9","58","63","Future wireless communications will require multimode radio transceivers. This article looks at two possible transmitter architectures: direct upconversion and polar modulation. A brief review of the direct upconversion approach reveals some key limitations. This leads to a detailed study of the polar transmitter focusing on its operation, design challenges, and potential benefits. Its multi- mode capability and low power consumption are illustrated by a prototype design of a GSM, EDGE, and WCDMA polar transmitter. The efficiency of the polar transmitter is shown as a key enabler of future systems using OFDM modulation with high peak-to-average signals.","1558-1896","","10.1109/MCOM.2007.4342857","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4342857","","Transmitters;Wireless communication;Peak to average power ratio;Voltage-controlled oscillators;Circuits;Signal generators;Radio frequency;RF signals;Pulse amplifiers;Timing","3G mobile communication;cellular radio;code division multiple access;OFDM modulation;radio transmitters;transceivers","wireless communications;multimode radio transceivers;transmitter architectures;direct upconversion;polar modulation;GSM polar transmitter;EDGE polar transmitter;WCDMA polar transmitter","","56","","10","","","","","IEEE","IEEE Magazines"
"Is Information Security Under Control?: Investigating Quality in Information Security Management","W. H. Baker; L. Wallace","Virginia Tech; Virginia Tech","IEEE Security & Privacy","","2007","5","1","36","44","Over the past decade, organizations have sought to become more efficient and productive by adopting information and communication technologies. Organizations are consequently more aware of information security risks and the need to take appropriate action. Previous studies of organizations' use of information security controls have focused on the presence or absence of controls, rather than their quality. We designed and conducted a survey as an initial step toward meeting this challenge. To do this, we benchmarked how organizations manage information security by implementating various controls. Although security surveys are nothing new, our method aims to uncover specific details of control implementation and focus on implementation quality. With a more precise understanding of current practices, information security management can begin to properly pursue effective strategies to improve quality and lower risk","1558-4046","","10.1109/MSP.2007.11","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4085592","information security;quality control;information and communication technologies;ICTs","Information security;Information management;Quality management;Protection;Computer security;Software quality;Privacy;Management training;Software maintenance;Size control","risk management;security of data","information security management;information and communication technologies;information security risks;information security controls","","57","","13","","","","","IEEE","IEEE Magazines"
