"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License","Online Date",Issue Date,"Meeting Date","Publisher",Document Identifier
"Adaptive rood pattern search for fast block-matching motion estimation","Yao Nie; Kai-Kuang Ma","Dept. of Electr. & Comput. Eng., Univ. of Delaware, Newark, DE, USA; NA","IEEE Transactions on Image Processing","","2002","11","12","1442","1449","We propose a novel and simple fast block-matching algorithm (BMA), called adaptive rood pattern search (ARPS), which consists of two sequential search stages: (1) initial search and (2) refined local search. For each macroblock (MB), the initial search is performed only once at the beginning in order to find a good starting point for the follow-up refined local search. By doing so, unnecessary intermediate search and the risk of being trapped into local minimum matching error points could be greatly reduced in long search case. For the initial search stage, an adaptive rood pattern (ARP) is proposed, and the ARP's size is dynamically determined for each MB, based on the available motion vectors (MVs) of the neighboring MBs. In the refined local search stage, a unit-size rood pattern (URP) is exploited repeatedly, and unrestrictedly, until the final MV is found. To further speed up the search, zero-motion prejudgment (ZMP) is incorporated in our method, which is particularly beneficial to those video sequences containing small motion contents. Extensive experiments conducted based on the MPEG-4 Verification Model (VM) encoding platform show that the search speed of our proposed ARPS-ZMP is about two to three times faster than that of the diamond search (DS), and our method even achieves higher peak signal-to-noise ratio (PSNR) particularly for those video sequences containing large and/or complex motion contents.","1941-0042","","10.1109/TIP.2002.806251","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1176932","","Motion estimation;Video sequences;MPEG 4 Standard;Virtual manufacturing;PSNR;Video coding;Transform coding;Computer errors;Encoding;Video compression","data compression;video coding;search problems;image matching;motion estimation;adaptive signal processing","adaptive rood pattern search;fast block-matching motion estimation;fast block-matching algorithm;sequential search;initial search;refined local search;macroblock;video coding;motion vectors;unit-size rood pattern;zero-motion prejudgment;video sequences;motion content;MPEG-4 Verification Model encoding platform;ARPS-ZMP;diamond search;peak signal-to-noise ratio;PSNR","","348","","23","","","","","IEEE","IEEE Journals"
"Torque ripple reduction in DTC of induction motor driven by three-level inverter with low switching frequency","Kyo-Beum Lee; Joong-Ho Song; Ick Choy; Ji-Yoon Yoo","Dept. of Electr. Eng., Korea Univ., Seoul, South Korea; NA; NA; NA","IEEE Transactions on Power Electronics","","2002","17","2","255","264","A torque ripple reduction technique of direct torque control (DTC) for high power induction motors driven by three-level inverters with the inverter switching frequency limited around 0.5-1 kHz level is presented. It is noted that conventional two-level DTC algorithms to reduce torque ripple are devised for applications with relatively high switching frequency above 2-3 kHz and cannot accomplish satisfactory torque ripple reduction for three-level inverter systems with such lower switching frequencies. A new DTC algorithm, especially for low switching frequency inverter system, illustrates quite reduced torque ripple characteristics all over the operating speed region. Simulation and experimental results show effectiveness of the proposed control algorithm.","1941-0107","","10.1109/63.988836","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=988836","","Induction motors;Inverters;Switching frequency;Voltage;Torque control;Hysteresis motors;Stators;Control systems;Electrical equipment industry","induction motor drives;invertors;DC-AC power convertors;switching circuits;control system synthesis;machine theory;machine control;torque control;control system analysis","low-switching frequency three-level inverter;induction motor drive;torque ripple reduction;direct torque control;control design;switching frequencies;control simulation;control algorithm;0.5 to 1 kHz;2 to 3 kHz","","128","","13","","","","","IEEE","IEEE Journals"
"An accurate and efficient analysis method for multi-Gb/s chip-to-chip signaling schemes","B. K. Casper; M. Haycock; R. Mooney","Circuit Res., Intel Labs, Hillsboro, OR, USA; Circuit Res., Intel Labs, Hillsboro, OR, USA; Circuit Res., Intel Labs, Hillsboro, OR, USA","2002 Symposium on VLSI Circuits. Digest of Technical Papers (Cat. No.02CH37302)","","2002","","","54","57","This paper introduces an accurate method of modeling the performance of high-speed chip-to-chip signaling systems. Implemented in a simulation tool, it precisely accounts for intersymbol interference, cross-talk and echos as well as circuit related effects such as thermal noise, power supply noise and receiver jitter. We correlated the simulation tool to actual measurements of a high-speed signaling system and then used this tool to make tradeoffs between different methods of chip-to-chip signaling with and without equalization.","","0-7803-7310-3","10.1109/VLSIC.2002.1015043","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1015043","","Signal analysis;Communication system signaling;Circuit simulation;Circuit noise;Crosstalk;Power system modeling;Intersymbol interference;Power supplies;Jitter;Semiconductor device measurement","telecommunication signalling;integrated circuit noise;echo;crosstalk;high-speed integrated circuits;integrated circuit modelling;intersymbol interference;thermal noise;jitter;equalisers","high-speed chip-to-chip signaling system;simulation model;intersymbol interference;crosstalk;echo;thermal noise;power supply noise;receiver jitter;equalization","","134","","7","","","","","IEEE","IEEE Conferences"
"Simple technique using local CMFB to enhance slew rate and bandwidth of one-stage CMOS op-amps","J. Ramirez-Angulo; M. Holmes","Klipsch Sch. of Electr. Eng., New Mexico State Univ., Las Cruces, NM, USA; Klipsch Sch. of Electr. Eng., New Mexico State Univ., Las Cruces, NM, USA","Electronics Letters","","2002","38","23","1409","1411","A simple modification to a one-stage op-amp for operation as a class AB amplifier leads to significant slew rate and bandwidth enhancement with essentially equal silicon area and static power dissipation requirements. Experimental results of a prototype in 0.5 /spl mu/m CMOS verify SR and bandwidth enhancement factors of almost one order of magnitude.","0013-5194","","10.1049/el:20020764","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1068007","","","CMOS analogue integrated circuits;operational amplifiers;integrated circuit design","one-stage CMOS op-amps;slew rate enhancement;bandwidth enhancement;local CMFB;class AB amplifier;equal silicon area;static power dissipation;maximum gain-bandwidth product;0.5 micron","","27","","","","","","","IET","IET Journals"
"Full bridge ZCS PWM converter for high-voltage high-power applications","C. Iannello; S. Luo; I. Batarseh","NA; NA; NA","IEEE Transactions on Aerospace and Electronic Systems","","2002","38","2","515","526","This paper presents a comprehensive study of a full bridge (FB) zero-current switched (ZCS) PWM converter which is suitable for high-voltage and high-power DC application that achieves ZCS for all active switches, and zero-voltage-switched (ZVS) operation for all diodes on the high voltage side. The given converter utilizes component parasitic parameters, particularly for the high-voltage transformer, and employs fixed-frequency phase-shift control to implement soft-switching commutations. Detailed steady state analysis of the converter power stage is presented for the first time and the major features of the converter's power stage are discussed. Small-signal characteristics are also presented and accompanied by a discussion of the controller design and implementation. A design example is also presented based on the steady state analysis and is validated by simulation. Theoretical and simulated results are in good agreement.","1557-9603","","10.1109/TAES.2002.1008983","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1008983","","Zero current switching;Pulse width modulation converters;Resonance;Switching converters;Circuit faults;Zero voltage switching;Bridge circuits;Diodes;Switches;Steady-state","PWM power convertors;high-voltage techniques;DC-DC power convertors;equivalent circuits;power transformers","full bridge ZCS PWM converter;high-voltage high-power applications;active switches;zero-voltage-switched operation;component parasitic parameters;high-voltage transformer;fixed-frequency phase-shift control;soft-switching commutations;simulation;DC-DC converters;steady state analysis;small-signal characteristics;controller implementation;equivalent circuits;switch driver circuit;linear control;wide load regulation","","73","","13","","","","","IEEE","IEEE Journals"
"Designing classical offset Cassegrain or Gregorian dual-reflector antennas from combinations of prescribed geometric parameters","C. Granet","Telecommun. & Ind. Phys., CSIRO, Epping, NSW, Australia","IEEE Antennas and Propagation Magazine","","2002","44","3","114","123","This paper proposes a simple procedure for the design of classical offset Cassegrain or Gregorian dual-reflector antennas from combinations of prescribed geometric parameters. This procedure has already been applied to classical Cassegrain and Gregorian antennas, to classical displaced-axis Cassegrain and Gregorian antennas, and to classical offset Dragonian antennas. The antenna systems can be fully characterized by 21 parameters, of which only five need to be provided by the antenna designer, as the remaining 16 parameters can be derived in closed form using the procedure described here. In this paper, we assume that the main reflector has a circular aperture, while the subreflector has an elliptical aperture All the antenna geometries presented satisfy the Mizugutch condition (1976), which is the geometric-optics condition for zero cross-polarized radiation. This procedure is very close to the one used for offset Dragonian systems, but all the relevant information is repeated here for completeness.","1558-4143","","10.1109/MAP.2002.1028736","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1028736","","Strontium;Reflector antennas;Apertures;Feeds;Antennas and propagation;Communication industry;Physics;Australia;Information geometry;Clocks","offset reflector antennas;antenna radiation patterns;aperture antennas","offset Cassegrain dual-reflector antennas;offset Gregorian dual-reflector antennas;circular aperture;elliptical aperture;prescribed geometric parameters;main reflector;subreflector;radiation pattern","","35","","8","","","","","IEEE","IEEE Magazines"
"Stereo vision and rover navigation software for planetary exploration","S. B. Goldberg; M. W. Maimone; L. Matthies","Indelible Syst., Northridge, CA, USA; NA; NA","Proceedings, IEEE Aerospace Conference","","2002","5","","5","5","NASA's Mars Exploration Rover (MER) missions will land twin rovers on the surface of Mars in 2004. These rovers will have the ability to navigate safely through unknown and potentially hazardous terrain, using autonomous passive stereo vision to detect potential terrain hazards before driving into them. Unfortunately, the computational power of currently available radiation hardened processors limits the amount of distance (and therefore science) that can be safely achieved by any rover in a given time frame. We present overviews of our current rover vision and navigation systems, to provide context for the types of computation that are required to navigate safely. We also present baseline timing results that represent a lower bound in achievable performance (useful for systems engineering studies of future missions), and describe ways to improve that performance using commercial grade (as opposed to radiation hardened) processors. In particular, we document speedups to our stereo vision system that were achieved using the vectorized operations provided by Pentium MMX technology. Timing data were derived from implementations on several platforms: a prototype Mars rover with flight-like electronics (the Athena Software Development Model (SDM) rover), a RAD6000 computing platform (as will be used in the 2003 MER missions), and research platforms with commercial Pentium III and Sparc processors. Finally, we summarize the radiation effects analysis that suggests that commercial grade processors are likely to be adequate for Mars surface missions, and discuss the level of speedup that may accrue from using these instead of radiation hardened parts.","","0-7803-7231-X","10.1109/AERO.2002.1035370","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1035370","","Stereo vision;Navigation;Mars;Radiation hardening;Timing;Land surface;Hazards;Machine vision;Computer vision;Power engineering computing","computer vision;stereo image processing;computerised navigation;Mars;remotely operated vehicles;planetary rovers;microprocessor chips;radiation hardening (electronics);timing;collision avoidance","rover navigation software;planetary exploration;NASA Mars Exploration Rover missions;planetary rovers;hazardous terrain;autonomous passive stereo vision;potential terrain hazards;computational power;radiation hardened processors;safe navigation;baseline timing performance;systems engineering;commercial grade processors;vectorized operations;Pentium MMX technology;timing data;flight-like electronics;Athena Software Development Model rover;RAD6000 computing platform;Pentium III processors;Sparc processors;radiation effects analysis;Mars surface missions","","153","","14","","","","","IEEE","IEEE Conferences"
"Coordination of groups of mobile autonomous agents using nearest neighbor rules","A. Jadbabaie; J. Lin; A. S. Morse","Dept. of Electr. Eng., Yale Univ., New Haven, CT, USA; Dept. of Electr. Eng., Yale Univ., New Haven, CT, USA; Dept. of Electr. Eng., Yale Univ., New Haven, CT, USA","Proceedings of the 41st IEEE Conference on Decision and Control, 2002.","","2002","3","","2953","2958 vol.3","Vicsek et al. proposed (1995) a simple but compelling discrete-time model of n autonomous agents {i.e., points or particles} all moving in the plane with the same speed but with different headings. Each agent's heading is updated using a local rule based on the average of its own heading plus the headings of its ""neighbors"". In their paper, Vicsek et al. provide simulation results which demonstrate that the nearest neighbor rule they are studying can cause all agents to eventually move in the same direction despite the absence of centralized coordination and despite the fact that each agent's set of nearest neighbors change with time as the system evolves. This paper provides a theoretical explanation for this observed behavior. In addition, convergence results are derived for several other similarly inspired models. The Vicsek model proves to be a graphic example of a switched linear system which is stable, but for which there does not exist a common quadratic Lyapunov function.","0191-2216","0-7803-7516-5","10.1109/CDC.2002.1184304","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1184304","","Autonomous agents;Nearest neighbor searches;Discrete event simulation;Lyapunov method;Mathematical model;Computer vision;Graphics;Linear systems;Educational institutions;Animation","discrete time systems;distributed parameter systems;convergence;stability","mobile autonomous agent group coordination;discrete-time model;nearest neighbor rule;centralized coordination;convergence;switched linear system;stable system","","40","","26","","","","","IEEE","IEEE Conferences"
"Energy dissipation in submicrometer thick single-crystal silicon cantilevers","Jinling Yang; T. Ono; M. Esashi","Venture Bus. Lab., Tohoku Univ., Sendai, Japan; NA; NA","Journal of Microelectromechanical Systems","","2002","11","6","775","783","Discusses four kinds of mechanical energy losses in ultrathin micro-cantilevers of 60 nm, 170 nm, and 500 nm in thickness: thermoelastic loss, air damping, support loss, and surface loss. For the cantilevers with thickness H<500 nm and length L>10 /spl mu/m, thermoelastic loss is negligible. But it becomes significant when the beam thickness H>500 nm and the length L<10 /spl mu/m. The cantilevers are very liable to air damping, hardly operated at pressure higher than 10/sup -3/ mbar. In a high vacuum (<10/sup -3/ mbar), air damping is negligible, the support and surface loss play an important role. The shorter the cantilevers, the larger the support energy loss. For the cantilevers with L/H<100, the quality factors (Q factors) are limited by the support loss. When the length L>30 /spl mu/m, the Q factors of the cantilevers are proportional to their thickness, i.e., surface loss dominates the mechanical behavior. Annealing the cantilevers of 170 nm thickness at 1000/spl deg/C for 30 s under an ultrahigh vacuum (UHV) condition results in an over one order-of-magnitude increase of the Q factor, up to about 2.5/spl times/10/sup 5/ for cantilevers of 30-90 /spl mu/m in length.","1941-0158","","10.1109/JMEMS.2002.805208","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1097798","","Energy dissipation;Silicon;Force sensors;Mechanical energy;Thermoelasticity;Damping;Energy resolution;Q factor;Laser beams;Structural beams","damping;micromechanical devices;elemental semiconductors;silicon;thermoelasticity;losses;Q-factor","single-crystal cantilevers;mechanical energy losses;ultrathin micro-cantilevers;thermoelastic loss;air damping;support loss;surface loss;beam thickness;quality factors;annealing;Q factor;60 nm;170 nm;500 nm;10/sup -3/ mbar;1000 degC;30 to 90 micron;Si","","200","","33","","","","","IEEE","IEEE Journals"
"IEEE Standard for Verilog Register Transfer Level Synthesis","","","IEEE Std 1364.1-2002","","2002","","","1","108","Superseded by IEC/IEEE 62142-2005. To develop a standard syntax and semantics for Verilog RTL synthesis. This standard shall define the subset of IEEE 1364 (Verilog HDL) which is suitable for RTL synthesis and shall define the semantics of that subset for the synthesis domain. This standard shall be based on the current existing standard IEEE 1364. To define syntax and semantics which can be used in common by all compliant RTL synthesis tools to achieve uniformity of results in a similar manner to which simulation tools currently use the IEEE 1364 standard. This will allow users of synthesis tools to produce well-defined designs whose functional characteristics are independent of any particular synthesis implementation by making their design compliant with this developed standard. Standard syntax and semantics for Verilog ® HDL-based RTL synthesis are described inthis standard.","","978-0-7381-3502-1","10.1109/IEEESTD.2002.94220","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1146718","hardware description language;HDL;RTL;synthesis;Verilog ®","IEEE Standards;Hardware design languages;Syntactics;Patents;Semantics;Registers","","","","2","","1","","","","","IEEE","IEEE Standards"
"Impact of current transformer saturation on overcurrent protection operation","L. A. Kojovic","Cooper Power Syst., Franksville, WI, USA","IEEE Power Engineering Society Summer Meeting,","","2002","3","","1078","1083 vol.3","If current transformer (CT) characteristics are not properly selected for fault conditions, saturation will occur which can affect protection device operation. In some applications even if CTs are properly sized, it is necessary to locate protection devices far from the CTs. In these cases, the wire resistance, which adds to the CT burden, causes CT saturation at smaller currents than when located close to the protection devices. The impact of CT saturation on protection device operation is different for different protection device types and protection schemes. This paper investigates the influence of CT saturation on overcurrent protection when protection devices are located far from the CTs, causing their saturation during faults. A study was performed to verify that delayed overcurrent protection response will not cause mis-coordination with other protection devices. It is shown that CT saturation will not significantly delay overcurrent protection operation for most common settings.","","0-7803-7518-1","10.1109/PESS.2002.1043425","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1043425","","Current transformers;Protection;Circuit faults;Fault currents;Artificial neural networks;Mathematical model;Accuracy;Computational modeling;Circuit simulation;Dynamic range","overcurrent protection;current transformers;power system protection;relay protection;power system faults","current transformer saturation;fault conditions;protection device operation;wire resistance;current transformer burden;overcurrent protection;delayed overcurrent protection response;protection relays;asymmetrical current faults;symmetrical current faults;12 kA","","20","","6","","","","","IEEE","IEEE Conferences"
"A high performance MIM capacitor using HfO2 dielectrics","Hang Hu; Chunxiang Zhu; Y. F. Lu; M. F. Li; Byung Jin Cho; W. K. Choi","Dept. of Electr. & Comput. Eng., Nat. Univ. of Singapore, Singapore; Dept. of Electr. & Comput. Eng., Nat. Univ. of Singapore, Singapore; Dept. of Electr. & Comput. Eng., Nat. Univ. of Singapore, Singapore; Dept. of Electr. & Comput. Eng., Nat. Univ. of Singapore, Singapore; Dept. of Electr. & Comput. Eng., Nat. Univ. of Singapore, Singapore; Dept. of Electr. & Comput. Eng., Nat. Univ. of Singapore, Singapore","IEEE Electron Device Letters","","2002","23","9","514","516","Metal-insulator-metal (MIM) capacitors with a 56 nm thick HfO/sub 2/ high-/spl kappa/ dielectric film have been fabricated and demonstrated for the first of time with a low thermal budget (/spl sim/200/spl deg/C). Voltage linearity, temperature coefficients of capacitance, and electrical properties are all characterized. The results show that the HfO/sub 2/ MIM capacitor can provide a higher capacitance density than Si/sub 3/N/sub 4/ MIM capacitor while still maintaining comparable voltage and temperature coefficients of capacitance. In addition, a low leakage current of 2/spl times/10/sup -9/ A/cm/sup 2/ at 3 V is achieved. All of these make the HfO/sub 2/ MIM capacitor to be very suitable for use in silicon RF and mixed signal IC applications.","1558-0563","","10.1109/LED.2002.802602","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1028984","","MIM capacitors;Hafnium oxide;Capacitance;Voltage;Temperature;Metal-insulator structures;Dielectric films;Linearity;Leakage current;Silicon","hafnium compounds;MIM devices;thin film capacitors;permittivity;capacitance;leakage currents;UHF integrated circuits;mixed analogue-digital integrated circuits","metal-insulator-metal capacitors;MIM capacitor;HfO/sub 2/ high-/spl kappa/ dielectric film;temperature coefficient;voltage linearity;electrical properties;capacitance density;low leakage current;Si RF IC applications;Si mixed signal IC applications;56 nm;200 C;3 V;Al-HfO/sub 2/-Ta","","73","","18","","","","","IEEE","IEEE Journals"
"Implementation and performance of automatic gain adjustment in a shunt-active filter for harmonic damping throughout a power distribution system","P. Jintakosonwit; H. Akagi; H. Fujita; S. Ogasawara","Tokyo Inst. of Technol., Japan; Tokyo Inst. of Technol., Japan; NA; NA","IEEE Transactions on Power Electronics","","2002","17","3","438","447","This paper discusses automatic gain adjustment in a fully-digital-controlled shunt active filter. This is the first step in cooperative control of the multiple active filters based on voltage detection for harmonic damping throughout power distribution systems. In general, the active filter should be equipped with an optimal control gain corresponding to the characteristic impedance of a distribution line. However, it is difficult to know circuit parameters of a real distribution line having various shunt capacitors and loads. Therefore, a main purpose of the gain adjustment is to make the active filter damp out harmonic propagation without considering the circuit parameters. In addition, the gain adjustment can reduce the compensating currents and losses in the active filter, and moreover it can avoid over-damping performance. Experiment results obtained from a 200-V, 20-kW laboratory system verify the effectiveness of the active filter equipped with automatic gain adjustment.","1941-0107","","10.1109/TPEL.2002.1004252","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1004252","","Performance gain;Active filters;Power harmonic filters;Circuits;Voltage control;Control systems;Power system harmonics;Damping;Power distribution;Optimal control","distribution networks;damping;power system harmonics;power harmonic filters;digital control;active filters","automatic gain adjustment;fully-digital-controlled shunt active filter;co-operative control;multiple active filters;voltage detection;harmonic damping;power distribution systems;optimal control gain;distribution line impedance;circuit parameters;shunt capacitors;harmonic propagation;digital control;200 V;20 kW","","102","","12","","","","","IEEE","IEEE Journals"
"A phase noise suppression algorithm for OFDM-based WLANs","Songping Wu; Y. Bar-Ness","Dept. of Electr. & Comput. Eng., New Jersey Inst. of Technol., Newark, NJ, USA; Dept. of Electr. & Comput. Eng., New Jersey Inst. of Technol., Newark, NJ, USA","IEEE Communications Letters","","2002","6","12","535","537","Orthogonal frequency-division multiplexing (OFDM) has been specified by the IEEE 802.11a standard as the transmission technique for high-rate wireless local area networks (WLANs). The performance of an OFDM system, however, is heavily degraded by random Wiener phase noise, which causes both common phase error (CPE) and inter-carrier interference (ICI). To mitigate this problem, a new phase noise suppression (PNS) algorithm is proposed to efficiently eliminate the effect of phase noise on OFDM-based WLANs. Numerical results are presented to illustrate the effectiveness of the proposed algorithm.","1558-2558","","10.1109/LCOMM.2002.806468","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1134136","","Phase noise;Wireless LAN;OFDM;Frequency division multiplexing;Degradation;Interference;Signal processing algorithms;Frequency synchronization;Channel estimation;Additive white noise","OFDM modulation;wireless LAN;radiofrequency interference;interference suppression;phase noise;random noise;IEEE standards;telecommunication standards","phase noise suppression algorithm;OFDM-based WLAN;orthogonal frequency-division multiplexing;IEEE 802.11a standard;wireless local area networks;random Wiener phase noise;common phase error;inter-carrier interference","","136","","7","","","","","IEEE","IEEE Journals"
"Design of PID controllers based on constrained optimisation","H. Panagopoulos; K. J. Astrom; T. Hagglund","M-real Corp., Ornskoldsvik, Sweden; NA; NA","IEE Proceedings - Control Theory and Applications","","2002","149","1","32","40","A new design method for PID controllers is presented, based on optimisation of load disturbance rejection with constraints on robustness to model uncertainties. The design also delivers parameters to deal with measurement noise and set-point response. Thus, the formulation of the design problem captures four essential aspects of industrial control problems, leading to a constrained optimisation problem which can be solved iteratively.","1350-2379","","10.1049/ip-cta:20020102","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=993578","","","three-term control;control system synthesis;constraint theory;optimal control;optimisation;robust control;uncertain systems;noise;measurement errors;industrial control;iterative methods","PID controller design method;constrained optimisation;load disturbance rejection optimisation;model uncertainty robustness constraints;measurement noise parameters;set-point response parameters;industrial control problems;iterative solution","","60","","","","","","","IET","IET Journals"
"Particle adhesion and removal mechanisms in post-CMP cleaning processes","A. A. Busnaina; Hong Lin; N. Moumen; Jiang-wei Feng; J. Taylor","Northeastern Univ., Boston, MA, USA; NA; NA; NA; NA","IEEE Transactions on Semiconductor Manufacturing","","2002","15","4","374","382","Chemical mechanical polishing (CMP) is considered as the paradigm shift that enabled optical photolithography to continue down to 0.12 /spl mu/m. Currently, the polishing physics is not well defined though it is known that the nature of the process makes particle removal after CMP difficult and necessary. It is important to understand the particle adhesion mechanisms resulting from the polishing process and the effect-of the adhering force on particle removal in post-CMP cleaning processes. In this paper, strong particle adhesion is shown to be caused by chemical reactions (after initial hydrogen bonding) that take place in the presence of moisture and long aging time. In particle removal using brush cleaning, contact between the particle and the brush is essential to the removal of submicron particles. In noncontact mode, 0.1-/spl mu/m particle can hardly be removed when the brush is more than 1 /spl mu/m away from the particle. While in full contact mode, removal is possible for a 0.1-/spl mu/m particle at the investigated brush rotational speeds. The experimental data shows that high removal efficiency (low number of defects) is possible with a high brush pressure and a short cleaning time.","1558-2345","","10.1109/TSM.2002.804872","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1134149","","Adhesives;Cleaning;Brushes;Chemicals;Lithography;Physics;Hydrogen;Bonding;Moisture;Aging","chemical mechanical polishing;adhesion;surface cleaning;deformation;planarisation;force;drag;semiconductor technology;integrated circuit manufacture;moisture;ageing","particle adhesion mechanisms;post-CMP cleaning processes;particle removal mechanisms;chemical mechanical polishing;adhering force;chemical reactions;moisture;aging;brush cleaning;submicron particles;noncontact mode;full contact mode;brush rotational speeds;high brush pressure;short cleaning time;0.1 micron;0.12 micron;1 micron","","65","","12","","","","","IEEE","IEEE Journals"
"A multilevel inverter approach providing DC-link balancing, ride-through enhancement, and common-mode voltage elimination","A. von Jouanne; S. Dai; H. Zhang","Dept. of Electr. & Comput. Eng., Oregon State Univ., Corvallis, OR, USA; Dept. of Electr. & Comput. Eng., Oregon State Univ., Corvallis, OR, USA; NA","IEEE Transactions on Industrial Electronics","","2002","49","4","739","745","This paper presents a simple control method for balancing the DC-link voltage of three-level neutral-point-clamped inverters, while providing enhanced ride-through and common-mode voltage (CMV) elimination. The method uses DC-DC power converter technology on the DC link for balancing and ride-through enhancement, and a modified pulsewidth-modulation switching algorithm for CMV elimination. Simulation and experimental results are supplied to confirm the validity of the proposed method, which includes full digital signal processor control.","1557-9948","","10.1109/TIE.2002.801233","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1021297","","Power system stability;Voltage control;Pulse width modulation inverters;Space vector pulse width modulation;Switches;Circuits;Capacitors;Pulse width modulation;Switching converters;Signal processing algorithms","PWM invertors;DC-DC power convertors;DC-AC power convertors;switching circuits;voltage control","multilevel inverter;DC-link voltage balancing;ride-through enhancement;common-mode voltage elimination;three-level neutral-point-clamped DC-DC power converter technology;pulsewidth-modulation switching algorithm;digital signal processor control","","101","","13","","","","","IEEE","IEEE Journals"
"On-road vehicle detection using Gabor filters and support vector machines","Zehang Sun; G. Bebis; R. Miller","Comput. Vision Lab., Nevada Univ., Reno, NV, USA; Comput. Vision Lab., Nevada Univ., Reno, NV, USA; NA","2002 14th International Conference on Digital Signal Processing Proceedings. DSP 2002 (Cat. No.02TH8628)","","2002","2","","1019","1022 vol.2","On-road vehicle detection is an important problem with application to driver assistance systems and autonomous, self-guided vehicles. The focus of this paper is on the problem of feature extraction and classification for rear-view vehicle detection. Specifically, we propose using Gabor filters for vehicle feature extraction and support vector machines (SVM) for vehicle detection. Gabor filters provide a mechanism for obtaining some degree of invariance to intensity due to global illumination, selectivity in scale, and selectivity in orientation. Basically, they are orientation and scale tunable edge and line detectors. Vehicles do contain strong edges and lines at different orientation and scales, thus, the statistics of these features (e.g., mean, standard deviation, and skewness) could be very powerful for vehicle detection. To provide robustness, these statistics are not extracted from the whole image but rather are collected from several subimages obtained by subdividing the original image into subwindows. These features are then used to train a SVM classifier. Extensive experimentation and comparisons using real data, different features (e.g., based on principal components analysis (PCA)), and different classifiers (e.g., neural networks (NN)) demonstrate the superiority of the proposed approach which has achieved an average accuracy of 94.81% on completely novel test images.","","0-7803-7503-3","10.1109/ICDSP.2002.1028263","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1028263","","Vehicle detection;Gabor filters;Support vector machines;Support vector machine classification;Image edge detection;Remotely operated vehicles;Feature extraction;Statistics;Principal component analysis;Neural networks","learning automata;feature extraction;driver information systems;automated highways;image classification;edge detection;principal component analysis;neural nets;learning (artificial intelligence)","on-road vehicle detection;Gabor filters;support vector machines;driver assistance systems;autonomous self-guided vehicles;feature extraction;classification;rear-view vehicle detection;SVM;intensity invariance;orientation tunable detectors;scale tunable detectors;edge detectors;line detectors;statistics;subimages;subwindows;principal components analysis;PCA;neural networks","","40","","18","","","","","IEEE","IEEE Conferences"
"Improved feature selection approach TFIDF in text mining","Li-Ping Jing; Hou-Kuan Huang; Hong-Bo Shi","Sch. of Comput. & Inf. Technol., Northern JiaoTong Univ., Beijing, China; Sch. of Comput. & Inf. Technol., Northern JiaoTong Univ., Beijing, China; Sch. of Comput. & Inf. Technol., Northern JiaoTong Univ., Beijing, China","Proceedings. International Conference on Machine Learning and Cybernetics","","2002","2","","944","946 vol.2","This paper describes the feature selection method TFIDF (term frequency, inverse document frequency). With it, we process the data resource and set up the vector space model in order to provide a convenient data structure for text categorization. We calculate the precision of this method with the help of categorization results. According to the empirical results, we analyze its advantages and disadvantages and present a new TFIDF-based feature selection approach to improve its accuracy.","","0-7803-7508-4","10.1109/ICMLC.2002.1174522","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1174522","","Text mining;Frequency;Data mining;Text categorization;Data preprocessing;Indexing;Data structures;Learning systems;Classification algorithms;Mutual information","data mining;data structures;classification;indexing;feature extraction","term frequency;evaluation function;data structure;text categorization;vector space model;classification;TFIDF method;feature selection;text mining;inverse document frequency","","40","","8","","","","","IEEE","IEEE Conferences"
