"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"An Integrated and Sharable Learning Resources Repository Based Semantics","Y. Liu; J. Shao; J. Xu; H. Min; T. Cao; J. Jiang","Department of Information Management, Nanjing University, Nanjing, P.R.China; School of Distance Education, Nanjing University, Nanjing, P.R.China. liuyh@nju.edu.cn; Office of Educational Administration, Nanjing University, Nanjing, P.R.China; School of Distance Education, Nanjing University, Nanjing, P.R.China. shaojin@nju.edu.cn; School of Distance Education, Nanjing University, Nanjing, P.R.China. xujun@njude.com.cn; School of Distance Education, Nanjing University, Nanjing, P.R.China. hpmin@njude.com.cn; Department of Information Management, Nanjing University, Nanjing, P.R.China; Department of Information Management, Nanjing University, Nanjing, P.R.China","2007 First IEEE International Symposium on Information Technologies and Applications in Education","26 Dec 2007","2007","","","586","589","The Amount of e-learning resources available in the internet or local corpora has increased while our ability to search and retrive relevant information is being reduced. So the distributed e-learning resources integration is significant for the enforcement of novel searching mechnisms in distributed e-learing repositories. Our apparoach introduces an advanced learning resources organization framework and search mechanism which initializes a semantic model representing the digital content stored in distributed e-learning servers through the use of ontologies. In this way, the tearing materials are separated from the knowlege structure related to a subject, which facilitates searching and locating the desirable data avoiding the executing of a query to e-learning systems, also facilitates the management and maintenance of all kinds of learning resources.","","978-1-4244-1385-0","10.1109/ISITAE.2007.4409354","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4409354","Learning Object;Learning Object Ontology;Semantic Search;e-Learning","Ontologies;Electronic learning;Information management;Distance learning;Character generation;Service oriented architecture;Organizing;Information retrieval;Internet;Resource management","computer aided instruction;information retrieval;Internet;ontologies (artificial intelligence);search engines;semantic Web","e-learning resource;Internet;information retrieval;search mechanism;semantic Web;learning object ontology","","","","9","","26 Dec 2007","","","IEEE","IEEE Conferences"
"Dual-Sink: Using Mobile and Static Sinks for Lifetime Improvement in Wireless Sensor Networks","X. Wu; G. Chen","State Key Laboratory for Novel Software Technology, Nanjing University, Nanjing 210093, China. wuxb@dislab.nju.edu.cn; State Key Laboratory for Novel Software Technology, Nanjing University, Nanjing 210093, China. gchen@nju.edu.cn","2007 16th International Conference on Computer Communications and Networks","24 Sep 2007","2007","","","1297","1302","Mobile sink has been adopted by many schemes for lifetime improvement in wireless sensor networks. It is necessary to propagate the topological or location changes caused by the sink movement across the network for successful data delivery. However, previous studies on using mobile sink either assume that some global information of the network is already available or let the mobile sink convey the global information through repeated network-wide broadcasting. As a result, the gains in network lifetime from sink mobility can be offset by the broadcasting which incurs extra high energy loss. To address this problem, we propose dual-sink, an energy-efficient and distributed protocol for data collection in wireless sensor networks. Both a mobile sink and a static sink are used by Dual-Sink. The mobile sink only needs to broadcast its location to a subset of nodes in the network each time when it stops. Simulation results show that when it scales up, the network using Dual-Sink enjoys steady lifetime improvement from sink mobility, whereas the network with only one mobile sink performs no better than the network with a single static sink.","1095-2055","978-1-4244-1250-1","10.1109/ICCCN.2007.4318000","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4318000","","Wireless sensor networks;Broadcasting;Energy efficiency;Energy loss;Mobile computing;Laboratories;Wireless application protocol;Energy consumption;Mathematical programming;Relays","mobile radio;protocols;telecommunication network reliability;wireless sensor networks","mobile sink;static sinks;network lifetime improvement;wireless sensor networks;data delivery;network-wide broadcasting;energy-efficient protocol;distributed protocol;dual-sink protocol","","33","","12","","24 Sep 2007","","","IEEE","IEEE Conferences"
"Fast Algorithms for Semantic Association Search and Pattern Mining","G. Cheng; D. Liu; Y. Qu","National Key Laboratory for Novel Software Technology, Nanjing University, Nanjing, Jiangsu China 210023 (e-mail: petercheng456@gmail.com); National Key Laboratory for Novel Software Technology, Nanjing University, Nanjing, Jiangsu China (e-mail: dxliu@smail.nju.edu.cn); National Key Laboratory for Novel Software Technology, Nanjing University, Nanjing, Jiangsu China (e-mail: yzqu@nju.edu.cn)","IEEE Transactions on Knowledge and Data Engineering","","2019","PP","99","1","1","Given a large graph representing relations between entities, searching for complex relationships (called semantic associations, or SAs for short) between a set of entities is a common type of information needs in many domains. Further, numerous SAs are often abstracted into a few frequent high-level conceptual graph patterns (called SA patterns, or SAPs for short), which organize SAs into interpretable subgroups. Whereas the quality and usefulness of SAs and SAPs have been extensively studied in the literature, in this article we aim to develop faster algorithms for SA search and frequent SAP mining. For the former problem, we leverage distances to prune the search space, and implement a distance oracle to balance the time and space for distance calculation. For the latter problem, we exploit both graph structure and labels to induce fine-grained skeleton-based partitions of SAs, which may be pruned to reduce SAP enumeration. Besides, we generate canonical codes for SAs, which not only enable result deduplication but also are reused in SAP mining to improve the overall performance. We extensively evaluate the efficiency of our algorithms on four large graphs, using both random queries and simulated queries which reproduce the extreme case of finding numerous SAs.","1558-2191","","10.1109/TKDE.2019.2942031","National Key R and D Program of China; Government of Jiangsu Province; National Natural Science Foundation of China; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8840897","Semantic association search;entity relationship search;frequent tree pattern mining;semantic data summarization","Search problems;Semantics;Data mining;Partitioning algorithms;Skeleton;Indexes;Google","","","","","","","","17 Sep 2019","","","IEEE","IEEE Early Access Articles"
"On the Effectiveness of Sampling for Evolutionary Optimization in Noisy Environments","C. Qian; Y. Yu; K. Tang; Y. Jin; X. Yao; Z. Zhou","UBRI, School of Computer Science and Technology, University of Science and Technology of China, Hefei, 230027, China; National Key Laboratory for Novel Software Technology, Nanjing University, Nanjing, 210023, Chinachaoqian@ustc.edu.cn; National Key Laboratory for Novel Software Technology, Nanjing University, Nanjing, 210023, Chinayuy@nju.edu.cn; UBRI, School of Computer Science and Technology, University of Science and Technology of China, Hefei, 230027, Chinaketang@ustc.edu.cn; Department of Computer Science, University of Surrey, Guildford, GU2 7XH, UKyaochu.jin@surrey.ac.uk; UBRI, School of Computer Science and Technology, University of Science and Technology of China, Hefei, 230027, China; Center of Excellence for Research in Computational Intelligence and Applications, School of Computer Science, University of Birmingham, Birmingham, B15 2TT, UKx.yao@cs.bham.ac.uk; National Key Laboratory for Novel Software Technology, Nanjing University, Nanjing, 210023, Chinazhouzh@nju.edu.cn","Evolutionary Computation","20 Jun 2018","2018","26","2","237","267","In real-world optimization tasks, the objective (i.e., fitness) function evaluation is often disturbed by noise due to a wide range of uncertainties. Evolutionary algorithms are often employed in noisy optimization, where reducing the negative effect of noise is a crucial issue. Sampling is a popular strategy for dealing with noise: to estimate the fitness of a solution, it evaluates the fitness multiple () times independently and then uses the sample average to approximate the true fitness. Obviously, sampling can make the fitness estimation closer to the true value, but also increases the estimation cost. Previous studies mainly focused on empirical analysis and design of efficient sampling strategies, while the impact of sampling is unclear from a theoretical viewpoint. In this article, we show that sampling can speed up noisy evolutionary optimization exponentially via rigorous running time analysis. For the (11)-EA solving the OneMax and the LeadingOnes problems under prior (e.g., one-bit) or posterior (e.g., additive Gaussian) noise, we prove that, under a high noise level, the running time can be reduced from exponential to polynomial by sampling. The analysis also shows that a gap of one on the value of  for sampling can lead to an exponential difference on the expected running time, cautioning for a careful selection of . We further prove by using two illustrative examples that sampling can be more effective for noise handling than parent populations and threshold selection, two strategies that have shown to be robust to noise. Finally, we also show that sampling can be ineffective when noise does not bring a negative impact.","1063-6560","","10.1162/evco_a_00201","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8391029","Robust optimization;optimization in noisy environments;evolutionary algorithms;running time analysis;computational complexity.","","","","","3","","","Traditional","20 Jun 2018","","","MITP",""
"A Dual Camera System for High Spatiotemporal Resolution Video Acquisition","M. Cheng; Z. Ma; S. Asif; Y. Xu; H. Liu; W. Bao; J. Sun","School of Electronic Information and Electronic Engineering, Shanghai Jiao Tong University, Shanghai Jiao Tong University, 12474 Shanghai, Shanghai China (e-mail: ming_cheng@sjtu.edu.cn); ESE, Nanjing University, Nanjing, Jiangsu China 210023 (e-mail: mazhan@nju.edu.cn); Electrical and Computer Engineering at the University of California, Riverside, University of California Riverside, 8790 Riverside, California United States (e-mail: sasif@ece.ucr.edu); School of Electronic Information and Electronic Engineering, Shanghai Jiao Tong University, Shanghai Jiao Tong University, 12474 Shanghai, Shanghai China (e-mail: yl.xu@sjtu.edu.cn); School of Electronic Science and Engineering, Nanjing University, Nanjing, Jiangsu China (e-mail: haojie@smail.nju.edu.cn); Department of Electronic Engineering, Institute of Image Communication and Network Engineering, Shanghai, Shanghai China 200240 (e-mail: baowenbo@sjtu.edu.cn); School of Electronic Information and Electronic Engineering, Shanghai Jiao Tong University, Shanghai, Shanghai China (e-mail: junsun@sjtu.edu.cn)","IEEE Transactions on Pattern Analysis and Machine Intelligence","","2020","PP","99","1","1","This paper presents a dual camera system for high spatiotemporal resolution (HSTR) video acquisition, where one camera shoots a video with high spatial resolution and low frame rate (HSR-LFR) and another one captures a low spatial resolution and high frame rate (LSR-HFR) video. Our main goal is to combine videos from LSR-HFR and HSR-LFR cameras to create an HSTR video. We propose an end-to-end learning framework, AWnet, mainly consisting of a FlowNet and a FusionNet that learn an adaptive weighting function in pixel domain to combine inputs in a frame recurrent fashion. To improve the reconstruction quality for cameras used in reality, we also introduce noise regularization under the same framework. Our method has demonstrated noticeable performance gains in terms of both objective PSNR measurement in simulation with different publicly available video and light-field datasets and subjective evaluation with real data captured by dual iPhone 7 and Grasshopper3 cameras. Ablation studies are further conducted to investigate and explore various aspects (such as reference structure, camera parallax, exposure time, etc) of our system to fully understand its capability for potential applications.","1939-3539","","10.1109/TPAMI.2020.2983371","National Natural Science Foundation of China; National Key Research and Development Project of China Science and Technology Exchange Center; Scientific Research Plan of the Science and Technology Commission of Shanghai Municipality; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9052471","Dual camera system;high spatiotemporal resolution;super-resolution;optical flow;spatial information;end-to-end learning","Cameras;Spatial resolution;Spatiotemporal phenomena;Data models","","","","","","","","1 Apr 2020","","","IEEE","IEEE Early Access Articles"
"Coding-Aware Multi-path Routing in Multi-Hop Wireless Networks","S. Han; Z. Zhong; H. Li; G. Chen; E. Chan; A. K. Mok","Department of Computer Sciences, The University of Texas at Austin, shan@cs.utexas.edu; Department of Computer Sciences, The University of Texas at Austin, zfz@cs.utexas.edu; State Key Laboratory of Novel Software Technology, Nanjing University, hxli@dislab.nju.edu.cn; State Key Laboratory of Novel Software Technology, Nanjing University, gchen@dislab.nju.edu.cn; Department of Computer Science, City University of Hong Kong, csedchan@cityu.edu.hk; Department of Computer Sciences, The University of Texas at Austin, mok@cs.utexas.edu","2008 IEEE International Performance, Computing and Communications Conference","9 Jan 2009","2008","","","93","100","To overcome the inherent lossy property of wireless links and increase network throughput, many multi-path routing protocols have been proposed to improve the reliability and latency of packet delivery in wireless networks. Multi-path routing protocols, however, do not take advantage of existing coding opportunities to maximize network throughput. In this paper, we propose a novel coding-aware multi-path routing protocol (CAMP), which forwards packets over multiple paths dynamically based on path reliability and coding opportunity. CAMP employs a route discovery mechanism which returns to the source multiple paths along with ETX (Expected Transmission Count) of all links on each path. Using a novel forwarding mechanism, CAMP splits the traffic among multiple paths and actively creates instead of passively waiting for coding opportunity by switching its path to maximize the switching gain. Experimental results demonstrate that CAMP can achieve much higher throughput than comparable schemes for delivering packets in wireless networks.","2374-9628","978-1-4244-3368-1","10.1109/PCCC.2008.4745146","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4745146","","Spread spectrum communication;Wireless networks;Routing protocols;Throughput;Network coding;Telecommunication traffic;Switches;Packet switching;Computer networks;Laboratories","encoding;multipath channels;packet radio networks;routing protocols;telecommunication network reliability;telecommunication traffic","coding;multipath routing protocol;multihop wireless networks;reliability;latency;packet delivery;coding-aware multipath routing protocol;expected transmission count","","18","","22","","9 Jan 2009","","","IEEE","IEEE Conferences"
"Learning with Feature Evolvable Streams","B. Hou; L. Zhang; Z. Zhou","Computer Science and Technology, Nanjing University, Nanjing, Jiangsu China (e-mail: houbj@lamda.nju.edu.cn); Computer Science and Technology, Nanjing University, Nanjing, Jiangsu China (e-mail: zljzju@gmail.com); National Key Laboratory for Novel Software Technology, Nanjing University, Nanjing, Jiangsu Pronvince China 210093 (e-mail: zhouzh@nju.edu.cn)","IEEE Transactions on Knowledge and Data Engineering","","2019","PP","99","1","1","Learning with streaming data has attracted much attention during the past few years. Though most studies consider data stream with fixed features, in real practice the features may be evolvable. For example, features of data gathered by limited-lifespan sensors will change when these sensors are substituted by new ones. In this paper, we propose a novel learning paradigm: Feature Evolvable Streaming Learning where old features would vanish and new features would occur. Rather than relying on only the current features, we attempt to recover the vanished features and exploit it to improve performance. Specifically, we learn a mapping from the overlapping period to recover old features and then we learn two models from the recovered features and the current features, respectively. To benefit from the recovered features, we develop two ensemble methods. In the first method, we combine the predictions from two models and theoretically show that with the assistance of old features, the performance on new features can be improved and we provide a tighter bound if the loss function is exponentially concave. In the second approach, we dynamically select the best single prediction and establish a better performance guarantee when the best model switches. Experiments on both synthetic and real data validate the effectiveness of our proposal.","1558-2191","","10.1109/TKDE.2019.2954090","National Natural Science Foundation of China; Collaborative Innovation Center of Novel Software Technology and Industrialization; National Key RD Program of China; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8906138","Machine learning;Supervised learning;Learning with streams;Feature evolvable","Biological system modeling;Sensor phenomena and characterization;Task analysis;Predictive models;Ecosystems;Feature extraction","","","","","","","","19 Nov 2019","","","IEEE","IEEE Early Access Articles"
"Voice Separation Using Ratchet FAP Algorithm","H. Ding; Y. Chu; X. Qiu","Acoustics and Signal Processing, IMS, National Research Council, Canada, heping.ding@nrc-cnrc.gc.ca; Key Lab of Modern Acoustics and Institute of Acoustics, Nanjing University, China, zhuyijing@nju.org.cn; Key Lab of Modern Acoustics and Institute of Acoustics, Nanjing University, China, xjqiu@nju.edu.cn","2008 Hands-Free Speech Communication and Microphone Arrays","6 Jun 2008","2008","","","57","60","This paper shows how the Ratchet fast affine projection (FAP) adaptation algorithm is used in place of a much more sophisticated algorithm in a recently published voice separation scheme. This reduces the system complexity to be comparable to that of a one using the NLMS adaptive filters. Simulations with real room recordings show that the scheme based on Ratchet FAP converges fast, provides a good separation of the sources, and is quite immune to the ambient noise. Audio demos will be given when this paper is presented.","","978-1-4244-2337-8","10.1109/HSCMA.2008.4538687","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4538687","Adaptive filtering;fast affine projection;source separation","Financial advantage program;Signal processing algorithms;Source separation;Microphones;Adaptive filters;Audio recording;Working environment noise;Signal processing;Acoustic signal processing;Adaptive signal processing","adaptive filters;audio signal processing;convergence of numerical methods;least mean squares methods","voice separation;Ratchet FAP algorithm;fast affine projection adaptation algorithm;fast convergence;audio demos;normalized least mean square;NLMS adaptive filters","","1","","8","","6 Jun 2008","","","IEEE","IEEE Conferences"
"Comparative Analysis of Constraint Handling Techniques for Constrained Combinatorial Testing","H. Wu; N. Changhai; J. Petke; Y. Jia; M. Harman","Computer Science and Technology, Nanjing University, 12581 Nanjing, Jiangsu China (e-mail: hywu@nju.edu.cn); Computer Science and Technology, Nanjing University, 12581 Nanjing, Jiangsu China (e-mail: changhainie@nju.edu.cn); CS, University College London, 4919 London, London United Kingdom of Great Britain and Northern Ireland (e-mail: j.petke@ucl.ac.uk); CS, Facebook London, 507852 London, UK United Kingdom of Great Britain and Northern Ireland (e-mail: yue.jia@ucl.ac.uk); CS, Facebook London, 507852 London, London United Kingdom of Great Britain and Northern Ireland (e-mail: mark.harman@ucl.ac.uk)","IEEE Transactions on Software Engineering","","2019","PP","99","1","1","Constraints depict the dependency relationships between parameters in a software system under test. Because almost all systems are constrained in some way, techniques that adequately cater for constraints have become a crucial factor for adoption, deployment and exploitation of Combinatorial Testing (CT). Currently, despite a variety of different constraint handling techniques available, the relationship between these techniques and the generation algorithms that use them remains unknown, yielding an important gap and pressing concern in the literature of constrained combination testing. In this paper, we present a comparative empirical study to investigate the impact of four common constraint handling techniques on the performance of six representative (greedy and search-based) test suite generation algorithms. The results reveal that the Verify technique implemented with the Minimal Forbidden Tuple (MFT) approach is the fastest, while the Replace technique is promising for producing the smallest constrained covering arrays, especially for algorithms that construct test cases one-at-a-time. The results also show that there is an interplay between effectiveness of the constraint handler and the test suite generation algorithm into which it is developed.","1939-3520","","10.1109/TSE.2019.2955687","National Key Research and Development Plan; National Natural Science Foundation of China; EPSRC Fellowship; DAASE EPSRC Grant; Natural Science Foundation of Jiangsu Province; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8913600","combinatorial testing;constraint;survey;comparative study","Combinatorial testing;Software systems;Computational efficiency","","","","","","","CCBY","26 Nov 2019","","","IEEE","IEEE Early Access Articles"
"An Experience of Teaching HCI to Undergraduate Software Engineering Students","G. Feng; B. Luo","Software Inst., Nanjing Univ., Nanjing, China; Software Inst., Nanjing Univ., Nanjing, China","2012 IEEE 25th Conference on Software Engineering Education and Training","23 Jul 2012","2012","","","125","129","Due to the more and more intense competition in software market, usability is gaining more and more attention. For software engineering students, learning and mastering human-computer interaction knowledge can help them design software products with higher usability. In this paper, we describe a preliminary experience of teaching HCI to undergraduate software engineering students in Nanjing University (NJU), including curriculum design, course implementation and improvements based on some feedback from students. We believe that this information is useful at how to teach HCI in a practical way, and we hope it can serve as guidance for other teachers struggling with similar course design issues.","2377-570X","978-1-4673-1592-0","10.1109/CSEET.2012.25","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6245022","","Human computer interaction;Software engineering;Usability;Prototypes;Educational institutions","computer science education;educational courses;human computer interaction;software engineering;teaching","teaching;HCI;undergraduate software engineering students;software market;learning;human-computer interaction knowledge;software products;software design;Nanjing University;NJU;curriculum design;course implementation","","3","","10","","23 Jul 2012","","","IEEE","IEEE Conferences"
"Study on parameterization of analytical model of water color remote sensing in Lake Taihu","Deyu Wang; Xuezhi Feng","Dept. Geographic and Biological Information Engineering, NUPT, Nanjing, China; Dept. Geographic Information Science, NJU, Nanjing, China","2011 International Conference on Remote Sensing, Environment and Transportation Engineering","28 Jul 2011","2011","","","1675","1678","Model parameterization was important to the application of analytical model to water color remote sensing. Based on Gordon's Bio-optical model, analytical model of water color remote sensing was parameterized using field data of inherent optical properties, apparent optical properties and water quality parameters surveyed in Oct., 2004 in Lake Taihu. The accuracy of analytical model parameters was tested by comparing simulated reflectance spectrum to the field spectrum. The results showed that parameterized analytical model could be used to simulated water reflectance spectrum well. However, big errors appeared in some sample points due to the high level of concentration of suspended particulate matter.","","978-1-4244-9171-1","10.1109/RSETE.2011.5964613","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5964613","Water color remote sensing;Analytical model;Parameterization;Lake Taihu","Remote sensing;Optical reflection;Analytical models;Optical sensors;Biomedical optical imaging;Optical scattering;Lakes","lakes;remote sensing;water quality","analytical water color model;remote sensing;Lake Taihu;model parameterization;Gordon's Bio-optical model;water quality parameters;AD 2004 10;China","","","","","","28 Jul 2011","","","IEEE","IEEE Conferences"
"Privacy-Aware Cross-Platform Service Recommendation based on Enhanced Locality-Sensitive Hashing","L. Qi; X. Wang; X. Xu; W. Dou; S. Li","College of Information Science and Engineering, Qufu Normal University, Rizhao, Shandong China (e-mail: lianyongqi@gmail.com); Computer Science, Saint Francis Xavier University, 1270 Antigonish, Nova Scotia Canada B2G 2W5 (e-mail: xkwang@stfx.ca); Department of Computer Science and Technology, Nanjing University, 12581 Nanjing, Jiangsu China (e-mail: njuxlxu@gmail.com); Departmetn of Computer Science and Technology, Nanjing University, Nanjing, Jiangsu China 210093 (e-mail: douwc@nju.edu.cn); Computer Science and Creative Technologies, University of the West of England, Bristol, AVON United Kingdom of Great Britain and Northern Ireland BS16 1QY (e-mail: shancang.li@uwe.ac.uk)","IEEE Transactions on Network Science and Engineering","","2020","PP","99","1","1","Recommender systems are a promising way for users to quickly find the valuable information that they are interested in from massive data. Concretely, by capturing the user's personalized preferences, a recommender system can return a list of recommended items that best match the user preferences by using collaborative filtering. However, in the big data environment, the heavily fragmented distribution of the QoS (Quality of Services) data for recommendation decision- making presents a large challenge when integrating the QoS data from different platforms while ensuring that the sensitive user information contained in the QoS data is secure. Furthermore, due to the common tradeoff between data availability and privacy in data-driven applications, protecting the sensitive user information contained in the QoS data will probably decrease the availability of QoS data and finally produce inaccurate recommendation results. Considering these challenges, we enhance the classic Locality-Sensitive Hashing (LSH) technique, after which we propose an approach based on enhanced LSH for accurate and less-sensitive cross-platform recommendation decision-makings. Finally, extensive experiments are designed and tested on the reputable WS-DREAM dataset. The test reports prove the benefits of our work compared to other competitive approaches in the aspects of recommendation accuracy, efficiency and privacy protection performances.","2327-4697","","10.1109/TNSE.2020.2969489","Natural Science Foundation of Shandong Province; National Basic Research Program of China (973 Program); National Natural Science Foundation of China; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8970364","Recommender systems;Cross-platform integration;Enhanced Locality-Sensitive Hashing;Privacy protection","Quality of service;Data privacy;Privacy;Recommender systems;Indexes;Encryption;Big Data","","","","","","","","28 Jan 2020","","","IEEE","IEEE Early Access Articles"
"HTS Josephson Junctions for THz Applications","J. Chen; P. Wu; L. Kang; W. Xu; K. Nakajima; T. Yamashita","Research Institute of Superconductor Electronics, Nanjing University, Nanjing 210093, China. chenj63@nju.edu.cn; Research Institute of Superconductor Electronics, Nanjing University, Nanjing 210093, China; Research Institute of Superconductor Electronics, Nanjing University, Nanjing 210093, China; Research Institute of Superconductor Electronics, Nanjing University, Nanjing 210093, China; Hirosaki University, Hirosaki 036-8561, Japan; Hirosaki University, Hirosaki 036-8561, Japan","2006 Joint 31st International Conference on Infrared Millimeter Waves and 14th International Conference on Teraherz Electronics","4 Jun 2007","2006","","","211","211","Using high temperature superconducting (HTS) Josephson junctions (such as bicrystal Josephson junctions) with a compact dewar, video detections of high frequency signals up to THz range have been demonstrated. Here, the performance as well as the applications in THz wave band for antenna-coupled HTS Josephson junctions are discussed.","2162-2035","1-4244-0399-5","10.1109/ICIMW.2006.368419","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4222153","","High temperature superconductors;Josephson junctions;Detectors;Frequency;Spectral analysis;Photonic crystals;Temperature distribution;Radio astronomy;Signal processing;Signal generators","high-temperature superconductors;Josephson effect;submillimetre wave devices;superconducting junction devices;superconducting microwave devices","high temperature superconducting Josephson junctions;compact dewar;video detections;high frequency signals;THz applications;YBCO","","","","2","","4 Jun 2007","","","IEEE","IEEE Conferences"
"Quasi-white-light All-solid-state Laser","S. N. Zhu; H. X. Li; P. Xu; J. L. He; H. T. Wang; Y. Y. Zhu","National Laboratory of Solid State Microstructures, Nanjing, People's Republic of China, E-Mail: zhusn@nju.edu.cn; NA; NA; NA; NA; NA","2005 Pacific Rim Conference on Lasers & Electro-Optics","10 Jan 2006","2005","","","619","620","A quasi-white laser, combined with three-primary-color, red, green and blue, was generated by frequency doubling and tripling a dual-wavelength of output of Nd:YVO4laser with an optical superlattice in a LiTaO3crystal as a frequency converter.","","0-7803-9242-6","10.1109/CLEOPR.2005.1569524","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1569524","","Frequency conversion;Surface emitting lasers;Periodic structures;Optical frequency conversion;Mirrors;Solid lasers;Optical superlattices;Temperature;Fiber lasers;Pump lasers","","","","","","3","","10 Jan 2006","","","IEEE","IEEE Conferences"
"Experimental Verification of Sub-diffraction Imaging by Compensated Bilayer of Transmission Line Metamaterials","J. Zhao; X. Teng; Y. Chen; T. Jiang; Y. Feng","Department of Electronic Science and Engineering, Nanjing University, Nanjing, 210093, China.; Department of Electronic Science and Engineering, Nanjing University, Nanjing, 210093, China.; Department of Electronic Science and Engineering, Nanjing University, Nanjing, 210093, China.; Department of Electronic Science and Engineering, Nanjing University, Nanjing, 210093, China.; Department of Electronic Science and Engineering, Nanjing University, Nanjing, 210093, China. email: yjfeng@nju.edu.cn","2006 International Symposium on Biophotonics, Nanophotonics and Metamaterials","19 Mar 2007","2006","","","443","446","We realize the planar lens of anisotropic compensated bilayer through the implementation of anisotropic metamaterials by periodic transmission line circuits based on different unit cells of loaded microstrip grids. We report the circuit simulation and experimental results of such lens that demonstrate sub-diffraction imaging at microwave frequency under the consideration of losses in the lens. The measured half-power beamwidth of the point source image formed by the lens is 0.08 effective wavelengths, which is far beyond the diffraction limit. We also investigate the effect on imaging quality caused by the fluctuation in chip inductors and capacitors from their nominal values, which is inevitable in realistic metamaterial.","","0-7803-9773-8","10.1109/METAMAT.2006.334943","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4134848","","Transmission lines;Metamaterials;Lenses;Distributed parameter circuits;Anisotropic magnetoresistance;Microwave imaging;Planar transmission lines;Microstrip;Circuit simulation;Microwave frequencies","anisotropic media;metamaterials;microwave imaging","subdiffraction imaging;transmission line metamaterials;planar lens;anisotropic compensated bilayer;anisotropic metamaterials;periodic transmission line circuits;loaded microstrip grids;imaging quality;chip inductors;capacitors","","","","9","","19 Mar 2007","","","IEEE","IEEE Conferences"
"High-frequency Spin Waves in Aperiodic Multilayer Films","X. F. Zhang; R. W. Peng; L. S. Cao; D. Li; Z. Zhao; M. Wang","National Laboratory of Solid State Microstructures and Department of Physics, Nanjing University, Nanjing 210093; National Laboratory of Solid State Microstructures and Department of Physics, Nanjing University, Nanjing 210093. rwpeng@nju.edu.cn; National Laboratory of Solid State Microstructures and Department of Physics, Nanjing University, Nanjing 210093; National Laboratory of Solid State Microstructures and Department of Physics, Nanjing University, Nanjing 210093; National Laboratory of Solid State Microstructures and Department of Physics, Nanjing University, Nanjing 210093; National Laboratory of Solid State Microstructures and Department of Physics, Nanjing University, Nanjing 210093","2006 Joint 31st International Conference on Infrared Millimeter Waves and 14th International Conference on Teraherz Electronics","4 Jun 2007","2006","","","213","213","Summary form only given. We theoretically study the spin waves in an aperioci antiferromagnetic(AF)/ nonmagnetic(NM) multilayer, where the AF layer and the NM layer are arranged in the k-component Fibonacci sequence. The dispersion relation of magnetostatic spin waves and the precession amplitude of the total magnetization are obtained. The multiformity in frequency spectra leads to the tunable spin wave, which may benefit to make tunable devices of spin waves and achieve potential applications on microwave communications.","2162-2035","1-4244-0399-5","10.1109/ICIMW.2006.368421","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4222155","","Nonhomogeneous media;Quantum mechanics;Photonic crystals;Laboratories;Solid state circuits;Microstructure;Physics;Antiferromagnetic materials;Magnetic multilayers;Dispersion","antiferromagnetism;Fibonacci sequences;magnetisation;multilayers;spin waves","high-frequency spin waves;aperiodic multilayer films;aperiodic antiferromagnetic;nonmagnetic multilayer;k-component Fibonacci sequence;dispersion;magnetostatic spin waves;magnetization;frequency spectra","","","","","","4 Jun 2007","","","IEEE","IEEE Conferences"
