"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License","Online Date",Issue Date,"Meeting Date","Publisher",Document Identifier
"How should an autonomous vehicle overtake a slower moving vehicle: design and analysis of an optimal trajectory","T. Shamir","Dept. of Mechatronics, Acad. Coll. of Judea & Samaria, Ariel, Israel","IEEE Transactions on Automatic Control","","2004","49","4","607","610","Over the past few years, there has been much research on various aspects of control of autonomous vehicles. However, it seems that the problem of overtaking a slower moving vehicle has been somewhat neglected. This note deals with the three-phase overtaking maneuver and with designing a smooth and ergonomic optimal lane-change trajectory to be used under normal conditions. It is shown that the absolute shape, size, and time of the first-phase trajectory do not depend on the velocity of the leading, slower moving vehicle. Only the absolute point for initiating the diversion is affected. The relatively simple mathematical model for each lane-change trajectory is based on minimizing the total kinetic energy during the maneuver, superimposed on a ""minimum-jerk trajectory."" For high enough initial velocities, explicit formulas are obtained for the optimal distance and the optimal time of the maneuver. It is also shown that the total time is bounded from above and below, regardless of the velocity. By using the results of the suggested model, an autonomous vehicle, equipped with appropriate sensors, can estimate the best time and place to begin and end the overtaking and its total time and distance. This may help to make a decision whether to overtake or not.","1558-2523","","10.1109/TAC.2004.825632","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1284727","","Remotely operated vehicles;Mobile robots;Vehicle dynamics;Acceleration;Ergonomics;Shape;Road vehicles;Constraint optimization;Optimal control;Mathematical model","road vehicles;optimal control;velocity;nonlinear systems;optimisation;collision avoidance;automatic guided vehicles","autonomous vehicle control;optimal trajectory;three-phase overtaking maneuver;lane-change trajectory;total kinetic energy;minimum-jerk trajectory;optimal distance;optimal time;nonlinear optimization;obstacle avoidance","","64","","11","","","","","IEEE","IEEE Journals"
"Calibration of sample-time error in a two-channel time-interleaved analog-to-digital converter","S. M. Jamal; Daihong Fu; M. P. Singh; P. J. Hurst; S. H. Lewis","Univ. of California, Davis, CA, USA; Univ. of California, Davis, CA, USA; Univ. of California, Davis, CA, USA; NA; NA","IEEE Transactions on Circuits and Systems I: Regular Papers","","2004","51","1","130","139","Offset mismatch, gain mismatch, and sample-time error between time-interleaved channels limit the performance of time-interleaved analog-to-digital converters (ADCs). This paper focuses on the sample-time error. Techniques for correcting and detecting sample-time error in a two-channel ADC are described, and simulation results are presented.","1558-0806","","10.1109/TCSI.2003.821302","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1259494","","Calibration;Analog-digital conversion;Error correction;Interleaved codes;Clocks;Performance gain;Timing;Signal sampling;Apertures;Computer errors","analogue-digital conversion;calibration;transient response;FIR filters;Hilbert transforms;discrete time filters;timing;error correction;error detection;circuit simulation","two-channel ADC;time-interleaved analog-to-digital converter;timing error;gain mismatch;sample-time error;offset mismatch;calibration;digital sample-time correction;FIR filter;discrete-time Hilbert transform filter","","122","","23","","","","","IEEE","IEEE Journals"
"Adjustable 60Hz noise reduction by a notch filter for ECG signals","Ying-Wen Bai; Wen-Yang Chu; Chien-Yu Chen; Yi-Ting Lee; Yi-Ching Tsai; Cheng-Hung Tsai","Dept. of Electron. Eng., Fu Jen Catholic Univ., Taipei, Taiwan; Dept. of Electron. Eng., Fu Jen Catholic Univ., Taipei, Taiwan; Dept. of Electron. Eng., Fu Jen Catholic Univ., Taipei, Taiwan; Dept. of Electron. Eng., Fu Jen Catholic Univ., Taipei, Taiwan; Dept. of Electron. Eng., Fu Jen Catholic Univ., Taipei, Taiwan; Dept. of Electron. Eng., Fu Jen Catholic Univ., Taipei, Taiwan","Proceedings of the 21st IEEE Instrumentation and Measurement Technology Conference (IEEE Cat. No.04CH37510)","","2004","3","","1706","1711 Vol.3","After the analog ECG signal is transferred into digital format, the digital filter can be used to suppress the 60 Hz embedded noise. In this paper, we propose the use of finite impulse response filters with a linear phase property to obtain the noise reduction without introducing the phase distortion. In our design, we use the notch filter with a pole/zero canceling method, the comb notch filter with a pole/zero canceling method and the equiripple notch filter with the usage of the Parks-McClellan algorithm. By the comparison of the transition bandwidth (/spl Delta//spl omega/), stopband attenuation gain (Astop) of these filters, we can learn the frequency response of these filters. Furthermore, we use the mean square error (MSE) to estimate the effect of the digital filters in order to reduce the embedded 60 Hz noise. We compute the mean square error with respect to the order, N, of these filters and plot the relationship of MSE and N. In addition, we find the relationship of the CPU time and N, and we also learn that the CPU time is in proportion to the order, N, of the filters. According to the relations among N, MSE and CPU time, we can find that the advantages and disadvantages of the proposed filters and then choose the best filter for the corresponding conditions.","1091-5281","0-7803-8248-X","10.1109/IMTC.2004.1351410","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1351410","","Noise reduction;Electrocardiography;Finite impulse response filter;Digital filters;Poles and zeros;Mean square error methods;Noise cancellation;Phase distortion;Algorithm design and analysis;Bandwidth","electrocardiography;medical signal processing;frequency response;notch filters;interference suppression;FIR filters;linear phase filters;comb filters;equiripple filters;mean square error methods","adjustable noise reduction;notch filter;ECG signals;embedded noise suppression;finite impulse response filters;linear phase property;pole-zero canceling;comb filter;equiripple filter;Parks-McClellan algorithm;transition bandwidth;stopband attenuation gain;frequency response;mean square error;60 Hz","","12","","11","","","","","IEEE","IEEE Conferences"
"Double gate-MOSFET subthreshold circuit for ultralow power applications","Jae-Joon Kim; K. Roy","Sch. of Electr. & Comput. Eng., Purdue Univ., West Lafayette, IN, USA; Sch. of Electr. & Comput. Eng., Purdue Univ., West Lafayette, IN, USA","IEEE Transactions on Electron Devices","","2004","51","9","1468","1474","In this paper, we propose MOSFETs that are suitable for subthreshold digital circuit operations. The MOSFET subthreshold circuit would use subthreshold leakage current as the operating current to achieve ultralow power consumption when speed is not of utmost importance. We derive the theoretical limit of delay and energy consumption in MOSFET subthreshold circuit, and show that devices that have an ideal subthreshold slope are optimal for subthreshold operations due to the smaller gate capacitance, as well as the higher current. The analysis suggests that a double gate (DG)-MOSFET is promising for subthreshold operations due to its near-ideal subthreshold slope. The results of our investigation into the optimal device characteristics for DG-MOSFET subthreshold operation show that devices with longer channel length (compared to minimum gate length) can be used for robust subthreshold operation without any loss of performance. In addition, it is shown that the source and drain structure of DG-MOSFET can be simplified for subthreshold operations since source and drain need not be raised to reduce the parasitic resistance.","1557-9646","","10.1109/TED.2004.833965","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1325852","","MOSFETs;Logic circuits;Leakage currents","MOSFET;logic circuits;leakage currents;low-power electronics","double gate-MOSFET;subthreshold circuit;ultralow power applications;digital circuit operations;MOSFET sub-threshold circuit;leakage current;operating current;ultralow power consumption;energy consumption;gate capacitance;gate length;parasitic resistance;CMOS subthreshold logic;subthreshold slope","","92","","16","","","","","IEEE","IEEE Journals"
"Terminal voltage regulation characteristics by static var compensator for a three-phase self-excited induction generator","T. Ahmed; O. Noro; E. Hiraki; M. Nakaoka","Dept. of Electr. & Electron. Syst. Eng., Yamaguchi Univ., Japan; NA; NA; NA","IEEE Transactions on Industry Applications","","2004","40","4","978","988","In this paper, the practical impedance approach steady-state analysis in the frequency domain for the three-phase self-excited induction generator (SEIG) with squirrel-cage rotor is presented along with its operating performance evaluations. The three-phase SEIG is driven by a variable-speed prime mover(VSPM) in addition to a constant-speed prime mover (CSPM) such as a wind turbine and a micro gas turbine for clean alternative renewable energy in rural areas. The basic steady-state characteristics of the VSPM are considered in the three-phase SEIG approximate equivalent circuit and the operating performance of the three-phase SEIG coupled with a VSPM and/or a CSPM are evaluated and discussed online under the conditions related to the speed changes of the prime mover and the electrical inductive load power variations with simple computation processing procedures. A three-phase SEIG prototype setup with a VSPM is implemented for small-scale clean renewable and alternative energy utilizations. The experimental performance results give good agreement with those obtained from the simulation results. Furthermore, a proportional-integral (PI) closed-loop feedback voltage regulation of the three-phase SEIG driven by the VSPM on the basis of the static var compensator (SVC) composed of the thyristor phase-controlled reactor in parallel with the thyristor switched capacitor and the fixed-excitation capacitor bank is designed and considered for the wind generation as a renewable power conditioner. The simulation analysis and experimental results obtained from the three-phase SEIG with SVC for its voltage regulation prove the practical effectiveness of the additional SVC with the PI-controller-based feedback loop in steady-state operation in terms of high performance with low cost.","1939-9367","","10.1109/TIA.2004.830783","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1315787","","Voltage control;Static VAr compensators;Induction generators;Steady-state;Performance analysis;Wind turbines;Thyristors;Capacitors;Impedance;Frequency domain analysis","voltage control;static VAr compensators;asynchronous generators;frequency-domain analysis;rotors;wind turbines;gas turbines;renewable energy sources;power utilisation;PI control;closed loop systems;feedback;thyristor applications;capacitor switching;machine control","terminal voltage regulation;static Var compensator;three-phase excited induction generator;squirrel-cage rotor;variable-speed prime mover;constant-speed prime mover;wind turbine;microgas turbine;steady-state analysis;equivalent circuit;electrical inductive load power variation;renewable energy;energy utilization;proportional-integral closed-loop feedback;thyristor phase-controlled reactor;thyristor switched capacitor;fixed-excitation capacitor bank","","107","","28","","","","","IEEE","IEEE Journals"
"On the stability of the Kuramoto model of coupled nonlinear oscillators","A. Jadbabaie; N. Motee; M. Barahona","Dept. of Electr. & Syst. Eng., Pennsylvania Univ., Philadelphia, PA, USA; Dept. of Electr. & Syst. Eng., Pennsylvania Univ., Philadelphia, PA, USA; Dept. of Electr. & Syst. Eng., Pennsylvania Univ., Philadelphia, PA, USA","Proceedings of the 2004 American Control Conference","","2004","5","","4296","4301 vol.5","We provide an analysis of the classic Kuramoto model of coupled nonlinear oscillators that goes beyond the existing results for all-to-all networks of identical oscillators. Our work is applicable to oscillator networks of arbitrary interconnection topology with uncertain natural frequencies. Using tools from spectral graph theory and control theory, we prove that for couplings above a critical value all the oscillators synchronize, resulting in convergence of all phase differences to a constant value, both in the case of identical natural frequencies as well as uncertain ones. We also provide a series of bounds for the critical values of the coupling strength.","0743-1619","0-7803-8335-4","10.23919/ACC.2004.1383983","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1383983","","Stability;Couplings;Oscillators;Frequency synchronization;Physics;Educational institutions;Control theory;Coupled mode analysis;Network topology;Graph theory","oscillators;network topology;graph theory;coupled circuits;nonlinear network analysis;circuit stability;interconnected systems;nonlinear control systems","Kuramoto model;coupled nonlinear oscillator;arbitrary interconnection topology;spectral graph theory;control theory;coupling strength","","96","","24","","","","","IEEE","IEEE Conferences"
"International OLED technology roadmap","J. N. Bardsley","U.S. Display Consortium, San Jose, CA, USA","IEEE Journal of Selected Topics in Quantum Electronics","","2004","10","1","3","9","Recent advances in the development of organic materials to conduct electricity and emit light should provide the basis for the economic manufacture of active matrix displays built upon organic light emitting diode technology, beginning in 2003. The steps leading from laboratory science and prototype demonstrations to high-volume low-cost fabrication in the years 2003 to 2010 are outlined, and the major processing challenges are identified.","1558-4542","","10.1109/JSTQE.2004.824077","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1288066","","Organic light emitting diodes;Flat panel displays;Fabrication;Active matrix technology;Laboratories;Liquid crystal displays;Organic materials;Prototypes;Manufacturing industries;Commercialization","organic light emitting diodes;flat panel displays;LED displays;optical fabrication;light sources","OLED technology roadmap;organic materials;economic manufacture;active matrix displays;organic light emitting diodes;prototype demonstrations;high-volume fabrication;low-cost fabrication;flat-panel displays;solid-state lighting","","81","","1","","","","","IEEE","IEEE Journals"
"Effects of even-order nonlinear terms on power amplifier modeling and predistortion linearization","L. Ding; G. T. Zhou","Sch. of Electr. & Comput. Eng., Georgia Inst. of Technol., Atlanta, GA, USA; Sch. of Electr. & Comput. Eng., Georgia Inst. of Technol., Atlanta, GA, USA","IEEE Transactions on Vehicular Technology","","2004","53","1","156","162","Power amplifier (PA) is an essential component in communication systems and is nonlinear in nature. Digital baseband predistortion is an emerging cost effective approach to linearize a PA. To study PA nonlinear characteristics and to construct a predistorter, accurate nonlinear models are often necessary. Polynomials have been used extensively for modeling the behavior of the PA or the predistorter. For bandpass communication signals, attention has been paid mainly to odd-order nonlinear terms. In this paper, we reveal the benefit of including even-order nonlinear terms in baseband modeling of the PA and in enhancing predistortion performance.","1939-9359","","10.1109/TVT.2003.822001","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1262138","","Power amplifiers;Predistortion;Baseband;Polynomials;Passband;Power system modeling;Costs;Nonlinear distortion;Linearization techniques;Linear approximation","power amplifiers;nonlinear distortion;polynomials;linearisation techniques;Volterra series","power amplifier;predistortion linearization;communication system;digital baseband predistortion;polynomials;bandpass communication signals;even-order nonlinear terms","","101","","10","","","","","IEEE","IEEE Journals"
"Problems associated with the direct torque control of an interior permanent-magnet synchronous motor drive and their remedies","M. F. Rahman; M. E. Haque; Lixin Tang; Limin Zhong","Sch. of Electr. Eng. & Telecommun., Univ. of New South Wales, Sydney, NSW, Australia; NA; NA; NA","IEEE Transactions on Industrial Electronics","","2004","51","4","799","809","This paper investigates problems associated with the implementation of a direct torque control (DTC) strategy for an interior permanent-magnet synchronous motor drive. The DTC technique is increasingly drawing attention because of elimination of current controllers and, hence, their inherent delays, and elimination of the rotor position sensor. The latter advantage perhaps is the main impetus for considering this new approach of torque control. Problems associated with this controller, namely, the offset in the current measurements, the stator resistance variation, and the requirement of initial rotor position are addressed in this paper. Ways of mitigating of these problems are also investigated in this paper. These are evaluated with modeling and experimental studies, results of which are also presented.","1557-9948","","10.1109/TIE.2004.831728","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1318741","","Torque control;Synchronous motors;Stators;Couplings;Voltage;Rotors;Error correction;Position measurement;Mechanical sensors;Sensor phenomena and characterization","torque control;electric current measurement;position measurement;permanent magnet motors;synchronous motor drives;stators;rotors;machine control","direct torque control;permanent-magnet synchronous motor drive;current measurement;stator resistance variation;rotor position;position measurement","","105","","23","","","","","IEEE","IEEE Journals"
"Bidirectional DC-to-DC converter for solar battery backup applications","K. H. Edelmoser; F. A. Himmelstoss","Inst. of Electr. Drives & Machines, Tech. Univ. Vienna, Wien, Austria; Inst. of Electr. Drives & Machines, Tech. Univ. Vienna, Wien, Austria","2004 IEEE 35th Annual Power Electronics Specialists Conference (IEEE Cat. No.04CH37551)","","2004","3","","2070","2074 Vol.3","The application of battery backup systems automatically leads to inverter structures with relative low input voltage levels compared to the DC-link voltage. To guarantee the required system capability the power electronic system has to maintain the resulting high input current ratings. This leads to a problematic design with noticeable efficiency restrictions. To improve the overall efficiency of the inverter and to reduce the input capacitor, a possible solution is the parallel operation of several converter stages. Here, a special disadvantage has to be marked: The parallel operation of conventional DC-to-DC converters with voltage source characteristics mostly used requires special control mechanism to ensure correct power distribution. Contrary to this behavior, current sourced converter types can act in parallel without any special measurements. The solution proposed in this paper is capable to improve the parallel operation of power stages in conventional converters with modern current sharing techniques. Due to the reduced current in each of the paralleled output stages, the efficiency will increase significantly. The ripple of the input current is shared between the different stages, which helps to reduce the input capacitor in each string. In addition, the resulting frequency rises with the number of used stages when multiphase operation is used. This leads to a more silent (EMC) design. Another big problem, the output rectifier operating at the high DC-link voltage, can be disburdened significantly by using the suggested current sourced inverter structure. In this paper a bidirectional 12V / 500 W current sourced inverter for solar battery applications is described. Due to the special design, it could be built up by the usage of cheap mass components. The power stage operates at 50 kHz, supplying a 400 V DC-link.","0275-9306","0-7803-8399-0","10.1109/PESC.2004.1355437","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1355437","","DC-DC power converters;Batteries;Inverters;Capacitors;Low voltage;Power electronics;Voltage control;Power distribution;Current measurement;Frequency","solar absorber-convertors;DC-DC power convertors;PWM invertors;power capacitors;solar cells","bidirectional DC-to-DC converter;solar battery backup system;DC-link voltage;power electronic system;input current ratings;input capacitor;voltage source characteristics;power distribution;current sourced converter;current sharing techniques;input current ripple;rectifier;current sourced inverter;mass components;solar converter;12 V;500 W;50 kHz;400 V","","9","","4","","","","","IEEE","IEEE Conferences"
"Environmental sensor networks","K. Martinez; J. K. Hart; R. Ong","Southampton Univ., UK; Southampton Univ., UK; Southampton Univ., UK","Computer","","2004","37","8","50","56","The developments in wireless network technology and miniaturization makes it possible to realistically monitor the natural environment. Within the field of environmental sensor networks, domain knowledge is an essential fourth component. Before designing and installing any system, it is necessary to understand its physical environment and deployment in detail. Sensor networks are designed to transmit data from an array of sensors to a server data repository. They do not necessarily use a simple one way data stream over a communication network rather elements of the system decide what data to pass on, using local area summaries and filtering to minimize power use while maximizing the information content. The Envisense Glacs Web project is developing a monitoring system for a glacial environment. Monitoring the ice caps and glaciers provides valuable information about the global warming and climate change.","1558-0814","","10.1109/MC.2004.91","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1323016","","Intelligent sensors;Remote monitoring;Sensor phenomena and characterization;Sensor arrays;Vehicle detection;Wireless sensor networks;Network servers;Kirk field collapse effect;Condition monitoring;Sensor systems","wireless sensor networks;Internet;environmental science computing;glaciology;intelligent sensors;network servers;computerised monitoring","environmental sensor network;wireless network technology;computerized monitoring;Envisense Glacs Web project;glacial environment;intelligent sensor;network server","","255","","12","","","","","IEEE","IEEE Magazines"
"Automatic gait-pattern adaptation algorithms for rehabilitation with a 4-DOF robotic orthosis","S. Jezernik; G. Colombo; M. Morari","Univ. Hosp. Balgrist, Zurich, Switzerland; NA; NA","IEEE Transactions on Robotics and Automation","","2004","20","3","574","582","This paper presents newly developed algorithms for automatic adaptation of motion for a robotic rehabilitation device. The algorithms adapt the gait pattern of patients that walk on a treadmill. Three different algorithms were developed. The first one is based on inverse dynamics and online minimization of the human-machine interaction torque. The second one is based on direct dynamics and estimation of the desired variation in the gait-pattern acceleration. The third algorithm is based on impedance control and direct adaptation of the gait pattern angular trajectories. The algorithms were tested and compared in computer simulations and actual experiments on healthy subjects and patients. In simulations, all algorithms have adapted the gait pattern toward the desired one, which led to a greater than 40% reduction of interaction torques. The impedance-control-based algorithm performed best in the experiments.","2374-958X","","10.1109/TRA.2004.825515","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1303704","","Rehabilitation robotics;Robotics and automation;Leg;Hip;Legged locomotion;Impedance;Knee;Automatic control;Spinal cord injury;Hospitals","gait analysis;patient rehabilitation;orthotics;minimisation;medical robotics;position control","automatic gait pattern adaptation algorithm;robotic rehabilitation device;4 DOF robotic orthosis;treadmill;inverse dynamic;online minimization;human machine interaction torque;impedance control","","182","","13","","","","","IEEE","IEEE Journals"
"A model-based approach to prognostics and health management for flight control actuators","C. S. Byington; M. Watson; D. Edwards; P. Stoelting","Impact Technol., LLC, State College, PA, USA; Impact Technol., LLC, State College, PA, USA; Impact Technol., LLC, State College, PA, USA; NA","2004 IEEE Aerospace Conference Proceedings (IEEE Cat. No.04TH8720)","","2004","6","","3551","3562 Vol.6","Impact technologies have developed a robust modeling paradigm for actuator fault detection and failure prediction. This model-based approach to prognostics and health management (PHM) applies physical modeling and advanced parametric identification techniques, along with fault detection and failure prediction algorithms, in order to predict the time-to-failure for each of the critical, competitive failure modes within the system. Advanced probabilistic fusion strategies are also leveraged to combine both collaborative and competitive sources of evidence, thus producing more reliable health state information. These algorithms operate only on flight control command/response data. This approach for condition-based maintenance provides reliable early detection of developing faults. As an advantage over 'black-box' health-monitoring schemes, faults and failure modes are traced back to physically meaningful system parameters, providing the maintainer with invaluable diagnostic and prognostic information. The developed model-based reasoner was validated and demonstrated on an electromechanical actuator (EMA) provided by Moog, Inc.","1095-323X","0-7803-8155-6","10.1109/AERO.2004.1368172","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1368172","","Prognostics and health management;Aerospace control;Actuators;Predictive models;Fault detection;Maintenance;Robustness;Fault diagnosis;Prediction algorithms;Collaboration","aerospace control;electric actuators;fault diagnosis;parameter estimation;preventive maintenance;reliability","model based method;prognostic health management;flight control actuators;actuator fault detection;parametric identification techniques;fault detection algorithm;failure prediction algorithm;time to failure prediction;probabilistic fusion strategy;flight control command data;flight control response data;condition based maintenance;black box health monitoring method;model based reasoner;electromechanical actuator","","44","","8","","","","","IEEE","IEEE Conferences"
"IEC/IEEE International - Standard Digital Interface for Programmable Instrumentation - Part 2: Codes, formats, protocols and common commands","","","IEEE 488.2 IEC 60488-2 First edition 2004-05","","2004","","","1","264","A set of codes and formats to be used by devices connected via the IEEE 488.1 bus is specified. This standard also defines communication protocols that are necessary to effect application-independent and device-dependent message exchanges, and further defines common commands and characteristics useful in instrument system applications.","","978-0-7381-4100-8","10.1109/IEEESTD.2004.95390","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1352831","IEEE Std 60488.3-1992;60488.3;488.2 codes;communication protocols;commands;deminitions;instrument system applications","IEC Standards;Protocols;IEC;Customer services;Syntactics;Registers","","","","2","","20","","","","","IEEE","IEEE Standards"
"Superconducting quantum interference devices: State of the art and applications","R. Kleiner; D. Koelle; F. Ludwig; J. Clarke","Phys. Inst.-Exp.phys., Univ. Tubingen, Germany; Phys. Inst.-Exp.phys., Univ. Tubingen, Germany; NA; NA","Proceedings of the IEEE","","2004","92","10","1534","1548","Superconducting quantum interference devices (SQUIDs) are sensitive detectors of magnetic flux. A SQUID consists of a superconducting loop interrupted by either one or two Josephson junctions for the RF or dc SQUID, respectively. Low transition temperature (T/sub c/) SQUIDs are fabricated from thin films of niobium. Immersed in liquid helium at 4.2 K, their flux noise is typically 10/sup -6//spl Phi//sub 0/ Hz/sup -1/2/, where /spl Phi//sub 0//spl equiv/h/2e is the flux quantum. High-T/sub c/ SQUIDs are fabricated from thin films of YBa/sub 2/Cu/sub 3/O/sub 7-x/, and are generally operated in liquid nitrogen at 77 K. Inductively coupled to an appropriate input circuit, SQUIDs measure a variety of physical quantities, including magnetic field, magnetic field gradient, voltage, and magnetic susceptibility. Systems are available for detecting magnetic signals from the brain, measuring the magnetic susceptibility of materials and geophysical core samples, magnetocardiography and nondestructive evaluation. SQUID ""microscopes"" detect magnetic nanoparticles attached to pathogens in an immunoassay technique and locate faults in semiconductor packages. A SQUID amplifier with an integrated resonant microstrip is within a factor of two of the quantum limit at 0.5 GHz and will be used in a search for axions. High-resolution magnetic resonance images are obtained at frequencies of a few kilohertz with a SQUID-based detector.","1558-2256","","10.1109/JPROC.2004.833655","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1335547","","Superconducting devices;SQUIDs;Interference;Josephson junctions;Superconducting transition temperature;Magnetic flux;Magnetic field measurement;Magnetic semiconductors;Superconducting magnets;Superconducting device noise","SQUIDs;magnetic sensors;SQUID magnetometers;magnetic flux;yttrium compounds;barium compounds;high-temperature superconductors;superconducting thin films;magnetic susceptibility;magnetocardiography;nanoparticles;magnetic particles;superconducting transitions;biosensors","superconducting quantum interference devices;SQUID;sensitive detectors;magnetic flux;superconducting loop;Josephson junctions;transition temperature;niobium thin films;liquid helium;flux noise;flux quantum;liquid nitrogen;magnetic field gradient;magnetic susceptibility;magnetic signals;geophysical core samples;magnetocardiography;nondestructive evaluation;magnetic nanoparticles;semiconductor packages;SQUID amplifier;integrated resonant microstrip;high-resolution magnetic resonance images;SQUID-based detector;4.2 K;77 K;YBa/sub 2/Cu/sub 3/O/sub 7-x/","","102","","90","","","","","IEEE","IEEE Journals"
"Comparison of threshold-voltage shifts for uniaxial and biaxial tensile-stressed n-MOSFETs","Ji-Song Lim; S. E. Thompson; J. G. Fossum","Dept. of Electr. & Comput. Eng., Univ. of Florida, Gainesville, FL, USA; Dept. of Electr. & Comput. Eng., Univ. of Florida, Gainesville, FL, USA; Dept. of Electr. & Comput. Eng., Univ. of Florida, Gainesville, FL, USA","IEEE Electron Device Letters","","2004","25","11","731","733","Large differences in the experimentally observed strain-induced threshold-voltage shifts for uniaxial and biaxial tensile-stressed silicon (Si) n-channel MOSFETs are explained and quantified. Using the deformation potential theory, key quantities that affect threshold-voltage (electron affinity, bandgap, and valence band density of states) are expressed as a function of strain. The calculated threshold-voltage shift is in agreement with uniaxial wafer bending and published biaxial strained-Si on relaxed-Si/sub 1-x/Ge/sub x/ experimental data , and explains the technologically important observation of a significantly larger (>4x) threshold-voltage shift for biaxial relative to uniaxial stressed MOSFETs. The large threshold shift for biaxial stress is shown to result from the stress-induced change in the Si channel electron affinity and bandgap. The small threshold-voltage shift for uniaxial process tensile stress is shown to result from the n/sup +/ poly-Si gate in addition to the Si channel being strained and significantly less bandgap narrowing.","1558-0563","","10.1109/LED.2004.837581","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1347210","","MOSFET circuits;Tensile stress;Photonic band gap;Silicon;Uniaxial strain;Tensile strain;Electron mobility;Performance gain;Capacitive sensors;Substrates","MOSFET;electronic density of states;valence bands;stress effects;elemental semiconductors;semiconductor device testing;tensile testing;electron mobility;electron affinity;energy gap;silicon","uniaxial stressed n-MOSFET;tensile-stressed n-MOSFET;biaxial stressed n-MOSFET;strain-induced threshold-voltage shifts;n-channel MOSFET;deformation potential theory;electron affinity;valence band density;uniaxial wafer bending;stress-induced change;electron bandgap;bandgap narrowing;strained silicon;uniaxial strain;Si","","129","","20","","","","","IEEE","IEEE Journals"
"Filter technologies for wireless base stations","R. R. Mansour","Waterloo Univ., Ont., Canada","IEEE Microwave Magazine","","2004","5","1","68","74","Phenomenal growth in the telecommunication industry in recent years has brought significant advances in filter technology as new communication systems emerged, demanding more stringent filter characteristics. In particular, the growth of the wireless communication industry has spurred tremendous activity in the area of microwave filter miniaturization and has been responsible for many advances made in this field. The filters that are currently being used in wireless base stations can be divided into two main categories: coaxial cavity resonator filters and dielectric resonator (DR) filters. While coaxial cavity filters have limited quality factor (Q) values, they offer the lowest cost design and are still being widely employed, particularly in wide bandwidth applications. With increased demands for high performance wireless systems, dielectric resonator filters are emerging as the baseline design for wireless base stations. Over the next five years, dielectric resonator filters are expected to have a significant share of the overall wireless base station filter market. High-temperature superconductor (HTS) filters are also expected to have a share of this market, particularly for systems, which have very stringent requirements for out-of-band interference. In this article, we begin by reviewing the main filter requirements, highlighting the technologies that are being currently employed. Emerging filter technologies that have the potential to replace the existing technologies are then described.","1557-9581","","10.1109/MMW.2004.1284945","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1284945","","Base stations;Resonator filters;Microwave filters;Superconducting filters;Dielectrics;Communication industry;Coaxial components;High temperature superconductors;Communications technology;Wireless communication","cellular radio;superconducting filters;dielectric resonator filters;microwave filters;high-temperature superconductors","filter technologies;wireless base stations;telecommunication industry;wireless communication;microwave filter miniaturization;coaxial cavity resonator filters;dielectric resonator;DR filters;quality factor;wide bandwidth applications;baseline design;high-temperature superconductor;HTS filters;out-of-band interference","","69","","15","","","","","IEEE","IEEE Magazines"
"Programming Concurrent and Distributed Algorithms In Java","W. Pardi","Toshiba Machine Co.","IEEE Distributed Systems Online","","2004","5","11","5","5","A review of Concurrent and Distributed Computing in Java by Vijay K. Garg","1541-4922","","10.1109/MDSO.2004.32","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1377092","concurrency;distributed computing;Java","Distributed algorithms;Java;Books;Distributed computing;Programming profession;Software algorithms;Sockets;Resource management;Web pages;Documentation","","concurrency;distributed computing;Java","","2","","1","","","","","IEEE","IEEE Magazines"
